Small Molecule HMS LINCS ID,Small Molecule Name,Cell Line HMS LINCS ID,Cell Line Name,Drug Concentration,Conc Unit,Cell Count,Relative Cell Count,Relative Growth,Replicate,Experiment Date
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00046,uM,4781,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00067,uM,4292,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00096,uM,4577,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00133,uM,4888,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00188,uM,4154,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00265,uM,4591,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00375,uM,4457,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00530,uM,3645,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00750,uM,4215,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.01061,uM,3862,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.01500,uM,3816,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.02121,uM,3470,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.03000,uM,3595,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.04243,uM,3321,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.06000,uM,3094,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.08485,uM,2965,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.12000,uM,2651,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.16971,uM,2513,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.24000,uM,2277,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.33941,uM,1767,,,2,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00025,uM,4857,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00033,uM,5059,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00046,uM,4667,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00067,uM,4296,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00096,uM,4670,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00133,uM,4056,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00188,uM,4373,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00265,uM,4346,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00375,uM,4001,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00530,uM,3731,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00750,uM,3839,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.01061,uM,3484,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.01500,uM,3936,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.02121,uM,3228,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.03000,uM,2807,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.04243,uM,2872,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.06000,uM,2857,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.08485,uM,2665,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.12000,uM,2522,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.16971,uM,2564,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.24000,uM,1835,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.33941,uM,2163,,,3,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00025,uM,,1.026,1.039,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00033,uM,,1.014,1.022,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00046,uM,,1.010,1.016,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00067,uM,,0.932,0.897,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00096,uM,,0.992,0.988,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00133,uM,,0.948,0.921,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00188,uM,,0.932,0.897,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00265,uM,,0.957,0.935,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00375,uM,,0.912,0.867,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00530,uM,,0.841,0.758,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.00750,uM,,0.881,0.819,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.01061,uM,,0.811,0.713,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.01500,uM,,0.813,0.717,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.02121,uM,,0.716,0.569,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.03000,uM,,0.633,0.443,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.04243,uM,,0.633,0.443,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.06000,uM,,0.609,0.406,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.08485,uM,,0.593,0.383,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.12000,uM,,0.541,0.303,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.16971,uM,,0.513,0.261,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.24000,uM,,0.444,0.156,,2014-04-08
10101-101-1,PD0325901,50058-3,MDA-MB-231,0.33941,uM,,0.402,0.092,,2014-04-08
,,50056-1,HME1,,,3160,,,0,2014-03-19
,,50056-1,HME1,,,3349,,,0,2014-03-19
,,50056-1,HME1,,,3212,,,0,2014-03-19
,,50056-1,HME1,,,3327,,,0,2014-03-19
,,50056-1,HME1,,,3074,,,0,2014-03-19
,,50056-1,HME1,,,3062,,,0,2014-03-19
,,50056-1,HME1,,,3211,,,0,2014-03-19
,,50056-1,HME1,,,3246,,,0,2014-03-19
,,50056-1,HME1,,,3267,,,0,2014-03-19
,,50056-1,HME1,,,3449,,,0,2014-03-19
,,50056-1,HME1,,,3457,,,0,2014-03-19
,,50056-1,HME1,,,3432,,,0,2014-03-19
,,50056-1,HME1,,,3262,,,0,2014-03-19
,,50056-1,HME1,,,3276,,,0,2014-03-19
,,50056-1,HME1,,,3278,,,0,2014-03-19
,,50056-1,HME1,,,3453,,,0,2014-03-19
,,50056-1,HME1,,,3478,,,0,2014-03-19
,,50056-1,HME1,,,3616,,,0,2014-03-19
,,50056-1,HME1,,,3303,,,0,2014-03-19
,,50056-1,HME1,,,3415,,,0,2014-03-19
,,50056-1,HME1,,,3473,,,0,2014-03-19
,,50056-1,HME1,,,3432,,,0,2014-03-19
,,50056-1,HME1,,,3479,,,0,2014-03-19
,,50056-1,HME1,,,3420,,,0,2014-03-19
,,50056-1,HME1,,,3191,,,0,2014-03-19
,,50056-1,HME1,,,3214,,,0,2014-03-19
,,50056-1,HME1,,,3048,,,0,2014-03-19
,,50056-1,HME1,,,3352,,,0,2014-03-19
,,50056-1,HME1,,,3383,,,0,2014-03-19
,,50056-1,HME1,,,3253,,,0,2014-03-19
,,50056-1,HME1,,,3603,,,0,2014-03-19
,,50056-1,HME1,,,3505,,,0,2014-03-19
,,50056-1,HME1,,,3388,,,0,2014-03-19
,,50056-1,HME1,,,3522,,,0,2014-03-19
,,50056-1,HME1,,,3293,,,0,2014-03-19
,,50056-1,HME1,,,3384,,,0,2014-03-19
,,50056-1,HME1,,,3152,,,0,2014-03-19
,,50056-1,HME1,,,3338,,,0,2014-03-19
,,50056-1,HME1,,,3473,,,0,2014-03-19
,,50056-1,HME1,,,3468,,,0,2014-03-19
,,50056-1,HME1,,,3312,,,0,2014-03-19
,,50056-1,HME1,,,3452,,,0,2014-03-19
,,50056-1,HME1,,,3385,,,0,2014-03-19
,,50056-1,HME1,,,3404,,,0,2014-03-19
,,50056-1,HME1,,,3412,,,0,2014-03-19
,,50056-1,HME1,,,3567,,,0,2014-03-19
,,50056-1,HME1,,,3323,,,0,2014-03-19
,,50056-1,HME1,,,3477,,,0,2014-03-19
,,50056-1,HME1,,,3054,,,0,2014-03-19
,,50056-1,HME1,,,2940,,,0,2014-03-19
,,50056-1,HME1,,,3245,,,0,2014-03-19
,,50056-1,HME1,,,3158,,,0,2014-03-19
,,50056-1,HME1,,,3312,,,0,2014-03-19
,,50056-1,HME1,,,3384,,,0,2014-03-19
,,50056-1,HME1,,,3597,,,0,2014-03-19
,,50056-1,HME1,,,3594,,,0,2014-03-19
,,50056-1,HME1,,,3534,,,0,2014-03-19
,,50056-1,HME1,,,3495,,,0,2014-03-19
,,50056-1,HME1,,,3489,,,0,2014-03-19
,,50056-1,HME1,,,3591,,,0,2014-03-19
,,50056-1,HME1,,,3422,,,0,2014-03-19
,,50056-1,HME1,,,3574,,,0,2014-03-19
,,50056-1,HME1,,,3622,,,0,2014-03-19
,,50056-1,HME1,,,3666,,,0,2014-03-19
,,50056-1,HME1,,,3577,,,0,2014-03-19
,,50056-1,HME1,,,3612,,,0,2014-03-19
,,50056-1,HME1,,,3419,,,0,2014-03-19
,,50056-1,HME1,,,3247,,,0,2014-03-19
,,50056-1,HME1,,,3676,,,0,2014-03-19
,,50056-1,HME1,,,3614,,,0,2014-03-19
,,50056-1,HME1,,,3652,,,0,2014-03-19
,,50056-1,HME1,,,3749,,,0,2014-03-19
,,50056-1,HME1,,,3444,,,0,2014-03-19
,,50056-1,HME1,,,3112,,,0,2014-03-19
,,50056-1,HME1,,,3458,,,0,2014-03-19
,,50056-1,HME1,,,3567,,,0,2014-03-19
,,50056-1,HME1,,,3554,,,0,2014-03-19
,,50056-1,HME1,,,3583,,,0,2014-03-19
,,50056-1,HME1,,,3606,,,0,2014-03-19
,,50056-1,HME1,,,3473,,,0,2014-03-19
,,50056-1,HME1,,,3392,,,0,2014-03-19
,,50056-1,HME1,,,3657,,,0,2014-03-19
,,50056-1,HME1,,,3471,,,0,2014-03-19
,,50056-1,HME1,,,3607,,,0,2014-03-19
,,50056-1,HME1,,,3442,,,0,2014-03-19
,,50056-1,HME1,,,3482,,,0,2014-03-19
,,50056-1,HME1,,,3516,,,0,2014-03-19
,,50056-1,HME1,,,3649,,,0,2014-03-19
,,50056-1,HME1,,,3789,,,0,2014-03-19
,,50056-1,HME1,,,3692,,,0,2014-03-19
,,50056-1,HME1,,,3517,,,0,2014-03-19
,,50056-1,HME1,,,3478,,,0,2014-03-19
,,50056-1,HME1,,,3462,,,0,2014-03-19
,,50056-1,HME1,,,3549,,,0,2014-03-19
,,50056-1,HME1,,,3542,,,0,2014-03-19
,,50056-1,HME1,,,3826,,,0,2014-03-19
,,50056-1,HME1,,,2973,,,0,2014-03-19
,,50056-1,HME1,,,3353,,,0,2014-03-19
,,50056-1,HME1,,,3614,,,0,2014-03-19
,,50056-1,HME1,,,3601,,,0,2014-03-19
,,50056-1,HME1,,,3603,,,0,2014-03-19
,,50056-1,HME1,,,3444,,,0,2014-03-19
,,50056-1,HME1,,,3682,,,0,2014-03-19
,,50056-1,HME1,,,3418,,,0,2014-03-19
,,50056-1,HME1,,,3537,,,0,2014-03-19
,,50056-1,HME1,,,3649,,,0,2014-03-19
,,50056-1,HME1,,,3513,,,0,2014-03-19
,,50056-1,HME1,,,3505,,,0,2014-03-19
,,50056-1,HME1,,,3623,,,0,2014-03-19
,,50056-1,HME1,,,3590,,,0,2014-03-19
,,50056-1,HME1,,,3750,,,0,2014-03-19
,,50056-1,HME1,,,3571,,,0,2014-03-19
,,50056-1,HME1,,,3627,,,0,2014-03-19
,,50056-1,HME1,,,3682,,,0,2014-03-19
,,50056-1,HME1,,,3620,,,0,2014-03-19
,,50056-1,HME1,,,3465,,,0,2014-03-19
,,50056-1,HME1,,,3560,,,0,2014-03-19
,,50056-1,HME1,,,3412,,,0,2014-03-19
,,50056-1,HME1,,,3741,,,0,2014-03-19
,,50056-1,HME1,,,3545,,,0,2014-03-19
,,50056-1,HME1,,,3420,,,0,2014-03-19
,,50056-1,HME1,,,3359,,,0,2014-03-19
,,50056-1,HME1,,,3553,,,0,2014-03-19
,,50056-1,HME1,,,3355,,,0,2014-03-19
,,50056-1,HME1,,,3440,,,0,2014-03-19
,,50056-1,HME1,,,3614,,,0,2014-03-19
,,50056-1,HME1,,,3803,,,0,2014-03-19
,,50056-1,HME1,,,3665,,,0,2014-03-19
,,50056-1,HME1,,,3594,,,0,2014-03-19
,,50056-1,HME1,,,3490,,,0,2014-03-19
,,50056-1,HME1,,,3600,,,0,2014-03-19
,,50056-1,HME1,,,3355,,,0,2014-03-19
,,50056-1,HME1,,,3522,,,0,2014-03-19
,,50056-1,HME1,,,3514,,,0,2014-03-19
,,50056-1,HME1,,,3508,,,0,2014-03-19
,,50056-1,HME1,,,3401,,,0,2014-03-19
,,50056-1,HME1,,,3526,,,0,2014-03-19
,,50056-1,HME1,,,3642,,,0,2014-03-19
,,50056-1,HME1,,,3576,,,0,2014-03-19
,,50056-1,HME1,,,3450,,,0,2014-03-19
,,50056-1,HME1,,,3333,,,0,2014-03-19
,,50056-1,HME1,,,3422,,,0,2014-03-19
,,50056-1,HME1,,,3465,,,0,2014-03-19
,,50056-1,HME1,,,3408,,,0,2014-03-19
,,50056-1,HME1,,,2780,,,0,2014-03-19
,,50056-1,HME1,,,3325,,,0,2014-03-19
,,50056-1,HME1,,,3433,,,0,2014-03-19
,,50056-1,HME1,,,3386,,,0,2014-03-19
,,50056-1,HME1,,,3322,,,0,2014-03-19
,,50056-1,HME1,,,3376,,,0,2014-03-19
,,50056-1,HME1,,,3549,,,0,2014-03-19
,,50056-1,HME1,,,3268,,,0,2014-03-19
,,50056-1,HME1,,,3592,,,0,2014-03-19
,,50056-1,HME1,,,3452,,,0,2014-03-19
,,50056-1,HME1,,,3549,,,0,2014-03-19
,,50056-1,HME1,,,3469,,,0,2014-03-19
,,50056-1,HME1,,,3507,,,0,2014-03-19
,,50056-1,HME1,,,3650,,,0,2014-03-19
,,50056-1,HME1,,,3551,,,0,2014-03-19
,,50056-1,HME1,,,3565,,,0,2014-03-19
,,50056-1,HME1,,,3424,,,0,2014-03-19
,,50056-1,HME1,,,3543,,,0,2014-03-19
,,50056-1,HME1,,,3399,,,0,2014-03-19
,,50056-1,HME1,,,3468,,,0,2014-03-19
,,50056-1,HME1,,,3345,,,0,2014-03-19
,,50056-1,HME1,,,3427,,,0,2014-03-19
,,50056-1,HME1,,,3400,,,0,2014-03-19
,,50056-1,HME1,,,3554,,,0,2014-03-19
,,50056-1,HME1,,,3452,,,0,2014-03-19
,,50056-1,HME1,,,3412,,,0,2014-03-19
,,50056-1,HME1,,,3333,,,0,2014-03-19
,,50056-1,HME1,,,3359,,,0,2014-03-19
,,50056-1,HME1,,,3600,,,0,2014-03-19
,,50056-1,HME1,,,3638,,,0,2014-03-19
,,50056-1,HME1,,,3580,,,0,2014-03-19
,,50056-1,HME1,,,3518,,,0,2014-03-19
,,50056-1,HME1,,,3403,,,0,2014-03-19
,,50056-1,HME1,,,3560,,,0,2014-03-19
,,50056-1,HME1,,,3461,,,0,2014-03-19
,,50056-1,HME1,,,3556,,,0,2014-03-19
,,50056-1,HME1,,,3409,,,0,2014-03-19
,,50056-1,HME1,,,3541,,,0,2014-03-19
,,50056-1,HME1,,,3567,,,0,2014-03-19
,,50056-1,HME1,,,3538,,,0,2014-03-19
,,50056-1,HME1,,,3450,,,0,2014-03-19
,,50056-1,HME1,,,3598,,,0,2014-03-19
,,50056-1,HME1,,,3413,,,0,2014-03-19
,,50056-1,HME1,,,3368,,,0,2014-03-19
,,50056-1,HME1,,,3430,,,0,2014-03-19
,,50056-1,HME1,,,3464,,,0,2014-03-19
,,50056-1,HME1,,,3468,,,0,2014-03-19
,,50056-1,HME1,,,3543,,,0,2014-03-19
,,50056-1,HME1,,,2751,,,0,2014-03-19
,,50056-1,HME1,,,3110,,,0,2014-03-19
,,50056-1,HME1,,,3409,,,0,2014-03-19
,,50056-1,HME1,,,3385,,,0,2014-03-19
,,50056-1,HME1,,,3387,,,0,2014-03-19
,,50056-1,HME1,,,3397,,,0,2014-03-19
,,50056-1,HME1,,,3567,,,0,2014-03-19
,,50056-1,HME1,,,3370,,,0,2014-03-19
,,50056-1,HME1,,,3502,,,0,2014-03-19
,,50056-1,HME1,,,3391,,,0,2014-03-19
,,50056-1,HME1,,,3525,,,0,2014-03-19
,,50056-1,HME1,,,3586,,,0,2014-03-19
,,50056-1,HME1,,,3517,,,0,2014-03-19
,,50056-1,HME1,,,3489,,,0,2014-03-19
,,50056-1,HME1,,,3554,,,0,2014-03-19
,,50056-1,HME1,,,3536,,,0,2014-03-19
,,50056-1,HME1,,,3586,,,0,2014-03-19
,,50056-1,HME1,,,3594,,,0,2014-03-19
,,50056-1,HME1,,,3440,,,0,2014-03-19
,,50056-1,HME1,,,3510,,,0,2014-03-19
,,50056-1,HME1,,,3503,,,0,2014-03-19
,,50056-1,HME1,,,3354,,,0,2014-03-19
,,50056-1,HME1,,,3338,,,0,2014-03-19
,,50056-1,HME1,,,3530,,,0,2014-03-19
,,50056-1,HME1,,,3381,,,0,2014-03-19
,,50056-1,HME1,,,3188,,,0,2014-03-19
,,50056-1,HME1,,,3405,,,0,2014-03-19
,,50056-1,HME1,,,3413,,,0,2014-03-19
,,50056-1,HME1,,,3329,,,0,2014-03-19
,,50056-1,HME1,,,3342,,,0,2014-03-19
,,50056-1,HME1,,,3790,,,0,2014-03-19
,,50056-1,HME1,,,3385,,,0,2014-03-19
,,50056-1,HME1,,,3465,,,0,2014-03-19
,,50056-1,HME1,,,3620,,,0,2014-03-19
,,50056-1,HME1,,,3730,,,0,2014-03-19
,,50056-1,HME1,,,3511,,,0,2014-03-19
,,50056-1,HME1,,,3621,,,0,2014-03-19
,,50056-1,HME1,,,3550,,,0,2014-03-19
,,50056-1,HME1,,,3413,,,0,2014-03-19
,,50056-1,HME1,,,3680,,,0,2014-03-19
,,50056-1,HME1,,,3563,,,0,2014-03-19
,,50056-1,HME1,,,3562,,,0,2014-03-19
,,50056-1,HME1,,,3515,,,0,2014-03-19
,,50056-1,HME1,,,3709,,,0,2014-03-19
,,50056-1,HME1,,,3426,,,0,2014-03-19
,,50056-1,HME1,,,3599,,,0,2014-03-19
,,50056-1,HME1,,,3341,,,0,2014-03-19
,,50056-1,HME1,,,3607,,,0,2014-03-19
,,50056-1,HME1,,,2743,,,0,2014-03-19
,,50056-1,HME1,,,3563,,,0,2014-03-19
,,50056-1,HME1,,,3412,,,0,2014-03-19
,,50056-1,HME1,,,3402,,,0,2014-03-19
,,50056-1,HME1,,,3356,,,0,2014-03-19
,,50056-1,HME1,,,3337,,,0,2014-03-19
,,50056-1,HME1,,,3448,,,0,2014-03-19
,,50056-1,HME1,,,3337,,,0,2014-03-19
,,50056-1,HME1,,,3662,,,0,2014-03-19
,,50056-1,HME1,,,3718,,,0,2014-03-19
,,50056-1,HME1,,,3456,,,0,2014-03-19
,,50056-1,HME1,,,3531,,,0,2014-03-19
,,50056-1,HME1,,,3568,,,0,2014-03-19
,,50056-1,HME1,,,3564,,,0,2014-03-19
,,50056-1,HME1,,,3623,,,0,2014-03-19
,,50056-1,HME1,,,3744,,,0,2014-03-19
,,50056-1,HME1,,,3673,,,0,2014-03-19
,,50056-1,HME1,,,3737,,,0,2014-03-19
,,50056-1,HME1,,,3562,,,0,2014-03-19
,,50056-1,HME1,,,3506,,,0,2014-03-19
,,50056-1,HME1,,,3400,,,0,2014-03-19
,,50056-1,HME1,,,3705,,,0,2014-03-19
,,50056-1,HME1,,,3429,,,0,2014-03-19
,,50056-1,HME1,,,3592,,,0,2014-03-19
,,50056-1,HME1,,,3513,,,0,2014-03-19
,,50056-1,HME1,,,3426,,,0,2014-03-19
,,50056-1,HME1,,,3468,,,0,2014-03-19
,,50056-1,HME1,,,3688,,,0,2014-03-19
,,50056-1,HME1,,,3568,,,0,2014-03-19
,,50056-1,HME1,,,3589,,,0,2014-03-19
,,50056-1,HME1,,,3542,,,0,2014-03-19
,,50056-1,HME1,,,3626,,,0,2014-03-19
,,50056-1,HME1,,,3504,,,0,2014-03-19
,,50056-1,HME1,,,3600,,,0,2014-03-19
,,50056-1,HME1,,,3556,,,0,2014-03-19
,,50056-1,HME1,,,3517,,,0,2014-03-19
,,50056-1,HME1,,,3473,,,0,2014-03-19
,,50056-1,HME1,,,3556,,,0,2014-03-19
,,50056-1,HME1,,,3486,,,0,2014-03-19
,,50056-1,HME1,,,3583,,,0,2014-03-19
,,50056-1,HME1,,,3618,,,0,2014-03-19
,,50056-1,HME1,,,3583,,,0,2014-03-19
,,50056-1,HME1,,,3456,,,0,2014-03-19
,,50056-1,HME1,,,3514,,,0,2014-03-19
,,50056-1,HME1,,,3484,,,0,2014-03-19
,,50056-1,HME1,,,3486,,,0,2014-03-19
,,50056-1,HME1,,,3530,,,0,2014-03-19
,,50056-1,HME1,,,3589,,,0,2014-03-19
,,50056-1,HME1,,,2858,,,0,2014-03-19
,,50056-1,HME1,,,2928,,,0,2014-03-19
,,50056-1,HME1,,,3377,,,0,2014-03-19
,,50056-1,HME1,,,3228,,,0,2014-03-19
,,50056-1,HME1,,,3443,,,0,2014-03-19
,,50056-1,HME1,,,3171,,,0,2014-03-19
,,50056-1,HME1,,,3508,,,0,2014-03-19
,,50056-1,HME1,,,3343,,,0,2014-03-19
,,50056-1,HME1,,,3394,,,0,2014-03-19
,,50056-1,HME1,,,3513,,,0,2014-03-19
,,50056-1,HME1,,,3408,,,0,2014-03-19
,,50056-1,HME1,,,3639,,,0,2014-03-19
,,50056-1,HME1,,,3423,,,0,2014-03-19
,,50056-1,HME1,,,3579,,,0,2014-03-19
,,50056-1,HME1,,,3490,,,0,2014-03-19
,,50056-1,HME1,,,3514,,,0,2014-03-19
,,50056-1,HME1,,,3476,,,0,2014-03-19
,,50056-1,HME1,,,3508,,,0,2014-03-19
,,50056-1,HME1,,,3352,,,0,2014-03-19
,,50056-1,HME1,,,3550,,,0,2014-03-19
,,50056-1,HME1,,,3558,,,0,2014-03-19
,,50056-1,HME1,,,3599,,,0,2014-03-19
,,50056-1,HME1,,,3418,,,0,2014-03-19
,,50056-1,HME1,,,3614,,,0,2014-03-19
,,50056-1,HME1,,,3146,,,0,2014-03-19
