Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Mean Total Cell Count Before Treatment,Mean Total Cell Count After Treatment,Mean Total Control Cell Count,Mean Relative Cell Count,Mean Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,56.40,770.96,2462,7845,0.3137,0.4134
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,58.60,770.96,2557,8264,0.3092,0.4182
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,60.80,770.96,2655,8711,0.3046,0.4225
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,63.00,770.96,2732,9152,0.2984,0.4242
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,65.30,770.96,2815,9591,0.2933,0.4263
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,67.50,770.96,2893,9939,0.2909,0.4297
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,69.70,770.96,2969,10312,0.2878,0.4323
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,71.90,770.96,3066,10631,0.2882,0.4382
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,74.10,770.96,3161,10921,0.2894,0.4442
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,76.40,770.96,3252,11184,0.2907,0.4498
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,78.60,770.96,3344,11443,0.2922,0.4556
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,80.80,770.96,3443,11725,0.2936,0.4611
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,83.10,770.96,3550,12002,0.2958,0.4677
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,85.30,770.96,3649,12277,0.2972,0.4729
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,87.50,770.96,3744,12567,0.2980,0.4774
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,2.90,770.96,862,886,0.9733,0.8162
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,5.10,770.96,968,984,0.9843,0.9363
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,7.30,770.96,1074,1067,1.0063,1.0295
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,9.60,770.96,1149,1178,0.9767,0.9349
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,11.90,770.96,1195,1319,0.9069,0.7677
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,14.10,770.96,1203,1478,0.8140,0.6072
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,16.40,770.96,1226,1625,0.7555,0.5415
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,18.60,770.96,1254,1786,0.7022,0.4941
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,20.80,770.96,1250,1959,0.6386,0.4329
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,23.00,770.96,1264,2193,0.5771,0.3888
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,25.30,770.96,1282,2456,0.5224,0.3558
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,27.50,770.96,1338,2754,0.4861,0.3500
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,29.70,770.96,1392,3022,0.4609,0.3495
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,31.90,770.96,1463,3294,0.4442,0.3569
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,34.10,770.96,1543,3605,0.4280,0.3651
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,36.40,770.96,1632,3985,0.4093,0.3710
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,38.60,770.96,1698,4421,0.3838,0.3668
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,40.80,770.96,1752,4874,0.3593,0.3604
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,43.00,770.96,1790,5280,0.3388,0.3534
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,45.30,770.96,1839,5677,0.3237,0.3510
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,47.50,770.96,1908,6082,0.3136,0.3542
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,49.70,770.96,1971,6511,0.3025,0.3549
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,51.90,770.96,2061,6944,0.2965,0.3616
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,54.10,770.96,2159,7405,0.2912,0.3686
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,56.40,770.96,2240,7845,0.2851,0.3728
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,58.60,770.96,2337,8264,0.2824,0.3801
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,60.80,770.96,2432,8711,0.2788,0.3858
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,63.00,770.96,2511,9152,0.2740,0.3896
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,65.30,770.96,2563,9591,0.2670,0.3889
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,67.50,770.96,2665,9939,0.2679,0.3972
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,69.70,770.96,2730,10312,0.2646,0.3995
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,71.90,770.96,2821,10631,0.2652,0.4060
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,74.10,770.96,2899,10921,0.2654,0.4110
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,76.40,770.96,3030,11184,0.2708,0.4229
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,78.60,770.96,3119,11443,0.2725,0.4289
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,80.80,770.96,3204,11725,0.2732,0.4340
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,83.10,770.96,3299,12002,0.2748,0.4400
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,85.30,770.96,3446,12277,0.2807,0.4515
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,87.50,770.96,3550,12567,0.2826,0.4575
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,2.90,770.96,805,886,0.9106,0.3857
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,5.10,770.96,890,984,0.9055,0.5585
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,7.30,770.96,962,1067,0.9030,0.6359
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,9.60,770.96,1043,1178,0.8871,0.6614
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,11.90,770.96,1096,1319,0.8329,0.5883
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,14.10,770.96,1111,1478,0.7520,0.4782
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,16.40,770.96,1136,1625,0.7010,0.4391
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,18.60,770.96,1139,1786,0.6390,0.3829
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,20.80,770.96,1158,1959,0.5927,0.3556
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,23.00,770.96,1146,2193,0.5239,0.3023
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,25.30,770.96,1155,2456,0.4712,0.2746
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,27.50,770.96,1171,2754,0.4262,0.2562
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,29.70,770.96,1199,3022,0.3977,0.2520
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,31.90,770.96,1240,3294,0.3771,0.2551
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,34.10,770.96,1271,3605,0.3531,0.2524
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,36.40,770.96,1315,3985,0.3303,0.2530
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,38.60,770.96,1355,4421,0.3067,0.2509
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,40.80,770.96,1408,4874,0.2891,0.2541
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,43.00,770.96,1429,5280,0.2709,0.2491
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,45.30,770.96,1470,5677,0.2591,0.2512
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,47.50,770.96,1490,6082,0.2451,0.2473
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,49.70,770.96,1543,6511,0.2370,0.2527
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,51.90,770.96,1575,6944,0.2268,0.2522
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,54.10,770.96,1627,7405,0.2197,0.2566
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,56.40,770.96,1686,7845,0.2147,0.2625
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,58.60,770.96,1740,8264,0.2103,0.2676
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,60.80,770.96,1773,8711,0.2033,0.2677
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,63.00,770.96,1824,9152,0.1991,0.2717
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,65.30,770.96,1861,9591,0.1939,0.2730
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,67.50,770.96,1885,9939,0.1895,0.2731
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,69.70,770.96,1932,10312,0.1873,0.2774
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,71.90,770.96,1969,10631,0.1851,0.2800
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,74.10,770.96,2004,10921,0.1835,0.2827
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,76.40,770.96,2051,11184,0.1833,0.2872
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,78.60,770.96,2087,11443,0.1823,0.2899
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,80.80,770.96,2136,11725,0.1821,0.2948
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,83.10,770.96,2157,12002,0.1797,0.2948
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,85.30,770.96,2199,12277,0.1791,0.2978
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,87.50,770.96,2242,12567,0.1785,0.3011
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,2.90,770.96,897,886,1.0118,1.1079
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,5.10,770.96,980,984,0.9953,0.9734
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,7.30,770.96,1069,1067,1.0010,1.0004
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,9.60,770.96,1133,1178,0.9613,0.8703
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,11.90,770.96,1193,1319,0.9041,0.7528
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,14.10,770.96,1216,1478,0.8226,0.6233
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,16.40,770.96,1236,1625,0.7604,0.5489
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,18.60,770.96,1241,1786,0.6947,0.4802
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,20.80,770.96,1242,1959,0.6338,0.4242
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,23.00,770.96,1243,2193,0.5666,0.3711
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,25.30,770.96,1244,2456,0.5063,0.3303
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,27.50,770.96,1256,2754,0.4559,0.3032
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,29.70,770.96,1267,3022,0.4188,0.2851
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,31.90,770.96,1289,3294,0.3908,0.2759
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,34.10,770.96,1322,3605,0.3661,0.2717
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,36.40,770.96,1362,3985,0.3413,0.2691
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,38.60,770.96,1375,4421,0.3105,0.2558
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,40.80,770.96,1409,4874,0.2886,0.2518
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,43.00,770.96,1447,5280,0.2735,0.2520
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,45.30,770.96,1460,5677,0.2567,0.2454
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,47.50,770.96,1461,6082,0.2398,0.2366
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,49.70,770.96,1502,6511,0.2304,0.2394
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,51.90,770.96,1535,6944,0.2207,0.2395
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,54.10,770.96,1538,7405,0.2072,0.2324
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,56.40,770.96,1576,7845,0.2005,0.2349
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,58.60,770.96,1620,8264,0.1955,0.2387
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,60.80,770.96,1640,8711,0.1878,0.2369
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,63.00,770.96,1683,9152,0.1834,0.2406
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,65.30,770.96,1721,9591,0.1791,0.2433
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,67.50,770.96,1750,9939,0.1758,0.2451
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,69.70,770.96,1782,10312,0.1726,0.2473
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,71.90,770.96,1836,10631,0.1725,0.2540
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,74.10,770.96,1836,10921,0.1680,0.2510
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,76.40,770.96,1885,11184,0.1684,0.2569
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,78.60,770.96,1871,11443,0.1634,0.2521
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,80.80,770.96,1896,11725,0.1616,0.2537
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,83.10,770.96,1936,12002,0.1613,0.2578
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,85.30,770.96,1978,12277,0.1611,0.2615
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,87.50,770.96,2003,12567,0.1595,0.2628
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,2.90,770.96,887,886,1.0024,1.4153
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,5.10,770.96,987,984,1.0048,1.1398
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,7.30,770.96,1028,1067,0.9652,0.9066
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,9.60,770.96,1132,1178,0.9630,0.9146
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,11.90,770.96,1165,1319,0.8859,0.7284
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,14.10,770.96,1199,1478,0.8120,0.6055
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,16.40,770.96,1184,1625,0.7313,0.4974
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,18.60,770.96,1190,1786,0.6682,0.4344
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,20.80,770.96,1220,1959,0.6242,0.4078
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,23.00,770.96,1221,2193,0.5580,0.3561
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,25.30,770.96,1227,2456,0.5008,0.3195
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,27.50,770.96,1233,2754,0.4489,0.2905
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,29.70,770.96,1230,3022,0.4081,0.2666
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,31.90,770.96,1248,3294,0.3797,0.2569
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,34.10,770.96,1261,3605,0.3507,0.2460
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,36.40,770.96,1247,3985,0.3137,0.2237
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,38.60,770.96,1267,4421,0.2871,0.2159
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,40.80,770.96,1280,4874,0.2631,0.2077
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,43.00,770.96,1280,5280,0.2428,0.1987
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,45.30,770.96,1310,5677,0.2310,0.1998
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,47.50,770.96,1320,6082,0.2174,0.1958
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,49.70,770.96,1334,6511,0.2051,0.1924
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,51.90,770.96,1353,6944,0.1950,0.1915
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,54.10,770.96,1356,7405,0.1833,0.1867
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,56.40,770.96,1374,7845,0.1753,0.1854
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,58.60,770.96,1405,8264,0.1701,0.1883
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,60.80,770.96,1423,8711,0.1634,0.1877
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,63.00,770.96,1421,9152,0.1554,0.1830
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,65.30,770.96,1445,9591,0.1507,0.1848
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,67.50,770.96,1453,9939,0.1462,0.1837
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,69.70,770.96,1480,10312,0.1435,0.1861
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,71.90,770.96,1486,10631,0.1398,0.1855
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,74.10,770.96,1498,10921,0.1371,0.1855
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,76.40,770.96,1513,11184,0.1353,0.1871
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,78.60,770.96,1511,11443,0.1320,0.1848
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,80.80,770.96,1539,11725,0.1313,0.1886
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,83.10,770.96,1557,12002,0.1297,0.1901
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,85.30,770.96,1579,12277,0.1286,0.1922
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,87.50,770.96,1589,12567,0.1265,0.1925
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,2.90,770.96,953,886,1.0766,2.3291
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,5.10,770.96,1052,984,1.0712,1.5845
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,7.30,770.96,1131,1067,1.0614,1.3237
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,9.60,770.96,1230,1178,1.0464,1.1850
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,11.90,770.96,1288,1319,0.9783,0.9535
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,14.10,770.96,1311,1478,0.8877,0.7639
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,16.40,770.96,1335,1625,0.8230,0.6709
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,18.60,770.96,1343,1786,0.7531,0.5838
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,20.80,770.96,1331,1959,0.6807,0.5027
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,23.00,770.96,1340,2193,0.6126,0.4444
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,25.30,770.96,1337,2456,0.5453,0.3904
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,27.50,770.96,1335,2754,0.4857,0.3487
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,29.70,770.96,1337,3022,0.4435,0.3224
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,31.90,770.96,1304,3294,0.3970,0.2854
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,34.10,770.96,1321,3605,0.3671,0.2738
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,36.40,770.96,1326,3985,0.3333,0.2569
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,38.60,770.96,1317,4421,0.2984,0.2367
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,40.80,770.96,1305,4874,0.2683,0.2188
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,43.00,770.96,1321,5280,0.2506,0.2141
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,45.30,770.96,1311,5677,0.2312,0.2022
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,47.50,770.96,1331,6082,0.2191,0.2010
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,49.70,770.96,1331,6511,0.2046,0.1939
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,51.90,770.96,1332,6944,0.1920,0.1878
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,54.10,770.96,1347,7405,0.1822,0.1865
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,56.40,770.96,1342,7845,0.1713,0.1801
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,58.60,770.96,1364,8264,0.1652,0.1815
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,60.80,770.96,1343,8711,0.1543,0.1719
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,63.00,770.96,1355,9152,0.1482,0.1712
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,65.30,770.96,1344,9591,0.1402,0.1651
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,67.50,770.96,1340,9939,0.1348,0.1615
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,69.70,770.96,1328,10312,0.1288,0.1563
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,71.90,770.96,1334,10631,0.1255,0.1560
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,74.10,770.96,1343,10921,0.1230,0.1562
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,76.40,770.96,1346,11184,0.1204,0.1554
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,78.60,770.96,1355,11443,0.1185,0.1558
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,80.80,770.96,1341,11725,0.1144,0.1511
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,83.10,770.96,1344,12002,0.1120,0.1505
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,85.30,770.96,1328,12277,0.1082,0.1455
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,87.50,770.96,1330,12567,0.1058,0.1444
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,2.90,770.96,964,886,1.0866,2.1195
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,5.10,770.96,1074,984,1.0903,1.5622
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,7.30,770.96,1176,1067,1.1004,1.4520
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,9.60,770.96,1294,1178,1.0969,1.3188
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,11.90,770.96,1462,1319,1.1065,1.2720
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,14.10,770.96,1644,1478,1.1110,1.2335
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,16.40,770.96,1799,1625,1.1054,1.1892
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,18.60,770.96,1984,1786,1.1089,1.1742
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,20.80,770.96,2183,1959,1.1127,1.1610
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,23.00,770.96,2426,2193,1.1049,1.1329
