Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Time Interval (hr),Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,40.81,13.3,0.9470
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,43.03,13.3,0.9714
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,45.25,13.3,1.0368
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,47.47,13.3,1.0764
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,49.69,13.3,1.0939
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,51.92,13.3,1.1422
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,54.14,13.3,1.1621
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,56.36,13.3,1.1275
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,58.58,13.3,1.0755
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,60.80,13.3,1.0982
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,63.02,13.3,1.0559
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,65.24,13.3,1.0711
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,67.47,13.3,1.0901
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,69.71,13.4,1.0936
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,71.94,13.4,1.1850
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,74.16,13.4,1.2500
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,76.38,13.4,1.2948
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,78.60,13.4,1.2924
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,80.82,13.4,1.3528
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,15.91,13.5,0.9725
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,16.73,13.3,0.9202
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,18.59,13.3,0.9076
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,20.81,13.3,0.8953
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,23.04,13.3,0.8738
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,25.25,13.3,0.8880
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,27.48,13.3,0.9034
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,29.70,13.3,0.9114
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,31.92,13.3,0.9034
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,34.14,13.3,0.8907
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,36.36,13.3,0.8906
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,38.59,13.3,0.8908
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,40.81,13.3,0.8972
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,43.03,13.3,0.9355
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,45.25,13.3,0.9484
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,47.47,13.3,0.9706
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,49.69,13.3,0.9779
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,51.92,13.3,1.0077
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,54.14,13.3,1.0298
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,56.36,13.3,1.0574
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,58.58,13.3,1.1030
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,60.80,13.3,1.1819
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,63.02,13.3,1.1796
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,65.24,13.3,1.2009
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,67.47,13.3,1.2573
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,69.71,13.4,1.2636
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,71.94,13.4,1.3491
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,74.16,13.4,1.3389
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,76.38,13.4,1.4696
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,78.60,13.4,1.5114
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,80.82,13.4,1.5030
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,15.91,13.5,0.9180
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,16.73,13.3,0.9025
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,18.59,13.3,0.8352
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,20.81,13.3,0.7792
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,23.04,13.3,0.7500
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,25.25,13.3,0.8084
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,27.48,13.3,0.7766
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,29.70,13.3,0.7805
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,31.92,13.3,0.7641
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,34.14,13.3,0.7682
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,36.36,13.3,0.8038
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,38.59,13.3,0.7852
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,40.81,13.3,0.7893
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,43.03,13.3,0.8074
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,45.25,13.3,0.8428
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,47.47,13.3,0.8515
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,49.69,13.3,0.8321
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,51.92,13.3,0.8679
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,54.14,13.3,0.9399
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,56.36,13.3,0.9899
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,58.58,13.3,0.9885
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,60.80,13.3,1.0032
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,63.02,13.3,1.0518
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,65.24,13.3,1.1832
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,67.47,13.3,1.2139
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,69.71,13.4,1.3071
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,71.94,13.4,1.5802
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,74.16,13.4,1.7090
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,76.38,13.4,1.8237
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,78.60,13.4,1.8463
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,80.82,13.4,1.9549
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,15.91,13.5,0.8032
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,16.73,13.3,0.8015
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,18.59,13.3,0.6861
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,20.81,13.3,0.6192
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,23.04,13.3,0.6005
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,25.25,13.3,0.6081
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,27.48,13.3,0.6209
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,29.70,13.3,0.6389
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,31.92,13.3,0.6567
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,34.14,13.3,0.6874
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,36.36,13.3,0.6634
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,38.59,13.3,0.6981
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,40.81,13.3,0.7346
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,43.03,13.3,0.7706
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,45.25,13.3,0.8056
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,47.47,13.3,0.8516
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,49.69,13.3,0.8772
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,51.92,13.3,0.8853
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,54.14,13.3,0.8605
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,56.36,13.3,0.8790
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,58.58,13.3,0.9266
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,60.80,13.3,0.8794
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,63.02,13.3,0.9004
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,65.24,13.3,0.8944
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,67.47,13.3,0.9483
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,69.71,13.4,0.9734
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,71.94,13.4,0.9478
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,74.16,13.4,1.0030
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,76.38,13.4,1.0577
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,78.60,13.4,1.0162
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,80.82,13.4,0.7740
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,15.91,13.5,0.6782
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,16.73,13.3,0.6106
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,18.59,13.3,0.5285
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,20.81,13.3,0.4241
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,23.04,13.3,0.3667
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,25.25,13.3,0.3685
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,27.48,13.3,0.3830
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,29.70,13.3,0.4318
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,31.92,13.3,0.4897
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,34.14,13.3,0.5326
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,36.36,13.3,0.5775
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,38.59,13.3,0.6264
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,40.81,13.3,0.6862
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,43.03,13.3,0.7352
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,45.25,13.3,0.7717
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,47.47,13.3,0.8555
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,49.69,13.3,0.8608
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,51.92,13.3,0.8730
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,54.14,13.3,0.9018
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,56.36,13.3,0.8893
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,58.58,13.3,0.9276
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,60.80,13.3,0.9418
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,63.02,13.3,1.0243
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,65.24,13.3,1.1468
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,67.47,13.3,1.2522
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,69.71,13.4,1.5304
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,71.94,13.4,1.9153
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,74.16,13.4,2.1155
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,76.38,13.4,2.5246
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,78.60,13.4,2.7119
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,80.82,13.4,2.7953
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,15.91,13.5,0.5578
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,16.73,13.3,0.4957
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,18.59,13.3,0.3637
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,20.81,13.3,0.2329
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,23.04,13.3,0.1779
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,25.25,13.3,0.1718
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,27.48,13.3,0.2229
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,29.70,13.3,0.2661
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,31.92,13.3,0.3187
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,34.14,13.3,0.3984
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,36.36,13.3,0.4818
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,38.59,13.3,0.5582
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,40.81,13.3,0.6259
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,43.03,13.3,0.7106
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,45.25,13.3,0.8360
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,47.47,13.3,0.9274
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,49.69,13.3,0.9304
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,51.92,13.3,0.9988
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,54.14,13.3,0.9349
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,56.36,13.3,0.9571
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,58.58,13.3,0.9448
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,60.80,13.3,0.9627
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,63.02,13.3,1.0599
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,65.24,13.3,1.1006
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,67.47,13.3,1.3523
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,69.71,13.4,1.6346
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,71.94,13.4,2.0924
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,74.16,13.4,2.4709
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,76.38,13.4,2.9093
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,78.60,13.4,3.3918
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,80.82,13.4,3.5188
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,15.91,13.5,0.3479
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,16.73,13.3,0.3584
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,18.59,13.3,0.2008
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,20.81,13.3,0.0850
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,23.04,13.3,0.1068
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,25.25,13.3,0.0719
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,27.48,13.3,0.1129
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,29.70,13.3,0.1673
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,31.92,13.3,0.2036
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,34.14,13.3,0.2851
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,36.36,13.3,0.2753
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,38.59,13.3,0.3799
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,40.81,13.3,0.4162
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,43.03,13.3,0.4934
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,45.25,13.3,0.6523
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,47.47,13.3,0.6601
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,49.69,13.3,0.8096
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,51.92,13.3,0.7150
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,54.14,13.3,0.7734
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,56.36,13.3,0.7475
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,58.58,13.3,0.7979
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,60.80,13.3,0.8506
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,63.02,13.3,0.8291
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,65.24,13.3,1.0389
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,67.47,13.3,1.1146
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,69.71,13.4,1.4660
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,71.94,13.4,1.5769
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,74.16,13.4,1.9824
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,76.38,13.4,2.0470
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,78.60,13.4,2.3341
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,80.82,13.4,2.3928
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,15.91,13.5,0.3645
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,16.73,13.3,0.3701
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,18.59,13.3,0.2290
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,20.81,13.3,0.1115
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,23.04,13.3,0.0532
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,25.25,13.3,0.0308
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,27.48,13.3,0.0260
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,29.70,13.3,0.0460
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,31.92,13.3,0.0561
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,34.14,13.3,0.0835
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,36.36,13.3,0.1163
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,38.59,13.3,0.1645
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,40.81,13.3,0.1957
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,43.03,13.3,0.2507
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,45.25,13.3,0.3392
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,47.47,13.3,0.3744
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,49.69,13.3,0.4773
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,51.92,13.3,0.4874
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,54.14,13.3,0.4855
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,56.36,13.3,0.5236
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,58.58,13.3,0.5266
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,60.80,13.3,0.5862
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,63.02,13.3,0.5302
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,65.24,13.3,0.6351
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,67.47,13.3,0.7832
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,69.71,13.4,0.9064
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,71.94,13.4,1.0517
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,74.16,13.4,1.2260
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,76.38,13.4,1.4907
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,78.60,13.4,1.5409
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,80.82,13.4,1.6113
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,15.91,13.5,0.3574
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,16.73,13.3,0.3081
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,18.59,13.3,0.2032
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,20.81,13.3,0.0830
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,23.04,13.3,0.0204
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,25.25,13.3,0.0070
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,27.48,13.3,-0.0089
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,29.70,13.3,-0.0009
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,31.92,13.3,0.0041
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,34.14,13.3,0.0222
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,36.36,13.3,0.0324
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,38.59,13.3,0.0398
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,40.81,13.3,0.0986
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,43.03,13.3,0.1180
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,45.25,13.3,0.1434
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,47.47,13.3,0.1827
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,49.69,13.3,0.2458
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,51.92,13.3,0.2645
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,54.14,13.3,0.2664
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,56.36,13.3,0.2351
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,58.58,13.3,0.2705
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,60.80,13.3,0.2636
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,63.02,13.3,0.2540
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,65.24,13.3,0.2463
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,67.47,13.3,0.2413
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,69.71,13.4,0.3653
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,71.94,13.4,0.4124
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,74.16,13.4,0.4155
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,76.38,13.4,0.4421
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,78.60,13.4,0.5571
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,80.82,13.4,0.7669
