Cell Line HMS LINCS ID,Cell Line Name,Unclassified Perturbagen HMS LINCS ID,Unclassified Perturbagen Name,Protein HMS LINCS ID,Protein Name,Image,Protein Ligand Concentration,Conc unit,Time,Time unit,Measured Protein,Measured Protein Value
50579-1,HCC1500,,,200865,IL-1 alpha,49112,100,ng/ml,30,minute,NF-kB,5.834
50579-1,HCC1500,,,200865,IL-1 alpha,49136,1,ng/ml,90,minute,NF-kB,4.718
50579-1,HCC1500,,,200865,IL-1 alpha,48976,100,ng/ml,90,minute,NF-kB,3.542
50579-1,HCC1500,,,200865,IL-1 alpha,48928,1,ng/ml,10,minute,pErk,385.355
50579-1,HCC1500,,,200865,IL-1 alpha,49195,100,ng/ml,10,minute,pErk,696.397
50579-1,HCC1500,,,200865,IL-1 alpha,48884,1,ng/ml,30,minute,pErk,663.178
50579-1,HCC1500,,,200865,IL-1 alpha,49108,100,ng/ml,30,minute,pErk,465.994
50579-1,HCC1500,,,200865,IL-1 alpha,49164,1,ng/ml,90,minute,pErk,476.333
50579-1,HCC1500,,,200865,IL-1 alpha,49152,100,ng/ml,90,minute,pErk,406.003
50579-1,HCC1500,,,200865,IL-1 alpha,48656,1,ng/ml,10,minute,pSTAT1,197.149
50579-1,HCC1500,,,200865,IL-1 alpha,48516,100,ng/ml,10,minute,pSTAT1,203.322
50579-1,HCC1500,,,200865,IL-1 alpha,48444,1,ng/ml,30,minute,pSTAT1,206.785
50579-1,HCC1500,,,200865,IL-1 alpha,48716,100,ng/ml,30,minute,pSTAT1,196.229
50579-1,HCC1500,,,200865,IL-1 alpha,48756,1,ng/ml,90,minute,pSTAT1,220.093
50579-1,HCC1500,,,200865,IL-1 alpha,48724,100,ng/ml,90,minute,pSTAT1,209.816
50579-1,HCC1500,,,200865,IL-1 alpha,48476,1,ng/ml,10,minute,pSTAT3,77.103
50579-1,HCC1500,,,200865,IL-1 alpha,48568,100,ng/ml,10,minute,pSTAT3,71.972
50579-1,HCC1500,,,200865,IL-1 alpha,48720,1,ng/ml,30,minute,pSTAT3,69.282
50579-1,HCC1500,,,200865,IL-1 alpha,48744,100,ng/ml,30,minute,pSTAT3,69.918
50579-1,HCC1500,,,200865,IL-1 alpha,48704,1,ng/ml,90,minute,pSTAT3,82.585
50579-1,HCC1500,,,200865,IL-1 alpha,48536,100,ng/ml,90,minute,pSTAT3,76.854
50210-2,HCC1569,,,200865,IL-1 alpha,22492,1,ng/ml,10,minute,NF-kB,1.099
50210-2,HCC1569,,,200865,IL-1 alpha,22424,100,ng/ml,10,minute,NF-kB,3.528
50210-2,HCC1569,,,200865,IL-1 alpha,22600,1,ng/ml,30,minute,NF-kB,6.363
50210-2,HCC1569,,,200865,IL-1 alpha,22524,100,ng/ml,30,minute,NF-kB,5.176
50210-2,HCC1569,,,200865,IL-1 alpha,22700,1,ng/ml,90,minute,NF-kB,3.301
50210-2,HCC1569,,,200865,IL-1 alpha,22712,100,ng/ml,90,minute,NF-kB,2.806
50210-2,HCC1569,,,200865,IL-1 alpha,22464,1,ng/ml,10,minute,pErk,510.098
50210-2,HCC1569,,,200865,IL-1 alpha,22592,100,ng/ml,10,minute,pErk,693.601
50210-2,HCC1569,,,200865,IL-1 alpha,22724,1,ng/ml,30,minute,pErk,678.214
50210-2,HCC1569,,,200865,IL-1 alpha,22664,100,ng/ml,30,minute,pErk,725.914
50210-2,HCC1569,,,200865,IL-1 alpha,22704,1,ng/ml,90,minute,pErk,591.852
50210-2,HCC1569,,,200865,IL-1 alpha,22652,100,ng/ml,90,minute,pErk,538.915
50210-2,HCC1569,,,200865,IL-1 alpha,22096,1,ng/ml,10,minute,pSTAT1,230.917
50210-2,HCC1569,,,200865,IL-1 alpha,22124,100,ng/ml,10,minute,pSTAT1,248.662
50210-2,HCC1569,,,200865,IL-1 alpha,22192,1,ng/ml,30,minute,pSTAT1,234.378
50210-2,HCC1569,,,200865,IL-1 alpha,22048,100,ng/ml,30,minute,pSTAT1,257.893
50210-2,HCC1569,,,200865,IL-1 alpha,22148,1,ng/ml,90,minute,pSTAT1,258.125
50210-2,HCC1569,,,200865,IL-1 alpha,22332,100,ng/ml,90,minute,pSTAT1,278.548
50210-2,HCC1569,,,200865,IL-1 alpha,22052,1,ng/ml,10,minute,pSTAT3,294.023
50210-2,HCC1569,,,200865,IL-1 alpha,22292,100,ng/ml,10,minute,pSTAT3,309.182
50210-2,HCC1569,,,200865,IL-1 alpha,22160,1,ng/ml,30,minute,pSTAT3,239.384
50210-2,HCC1569,,,200865,IL-1 alpha,22224,100,ng/ml,30,minute,pSTAT3,195.956
50210-2,HCC1569,,,200865,IL-1 alpha,22144,1,ng/ml,90,minute,pSTAT3,177.430
50210-2,HCC1569,,,200865,IL-1 alpha,22116,100,ng/ml,90,minute,pSTAT3,215.761
50211-2,HCC1806,,,200865,IL-1 alpha,9192,1,ng/ml,10,minute,NF-kB,1.073
50211-2,HCC1806,,,200865,IL-1 alpha,9152,100,ng/ml,10,minute,NF-kB,1.402
50211-2,HCC1806,,,200865,IL-1 alpha,9260,1,ng/ml,30,minute,NF-kB,1.201
50211-2,HCC1806,,,200865,IL-1 alpha,8928,100,ng/ml,30,minute,NF-kB,11.225
50211-2,HCC1806,,,200865,IL-1 alpha,9252,1,ng/ml,90,minute,NF-kB,1.155
50211-2,HCC1806,,,200865,IL-1 alpha,9268,100,ng/ml,90,minute,NF-kB,1.223
50211-2,HCC1806,,,200865,IL-1 alpha,9232,1,ng/ml,10,minute,pErk,705.367
50211-2,HCC1806,,,200865,IL-1 alpha,9124,100,ng/ml,10,minute,pErk,875.667
50211-2,HCC1806,,,200865,IL-1 alpha,9104,1,ng/ml,30,minute,pErk,701.834
50211-2,HCC1806,,,200865,IL-1 alpha,9172,100,ng/ml,30,minute,pErk,1552.718
50211-2,HCC1806,,,200865,IL-1 alpha,9284,1,ng/ml,90,minute,pErk,723.345
50211-2,HCC1806,,,200865,IL-1 alpha,9000,100,ng/ml,90,minute,pErk,684.921
50211-2,HCC1806,,,200865,IL-1 alpha,8540,1,ng/ml,10,minute,pSTAT1,124.359
50211-2,HCC1806,,,200865,IL-1 alpha,8728,100,ng/ml,10,minute,pSTAT1,152.718
50211-2,HCC1806,,,200865,IL-1 alpha,8624,1,ng/ml,30,minute,pSTAT1,131.750
50211-2,HCC1806,,,200865,IL-1 alpha,8792,100,ng/ml,30,minute,pSTAT1,153.696
50211-2,HCC1806,,,200865,IL-1 alpha,8668,1,ng/ml,90,minute,pSTAT1,382.248
50211-2,HCC1806,,,200865,IL-1 alpha,8592,100,ng/ml,90,minute,pSTAT1,160.092
50211-2,HCC1806,,,200865,IL-1 alpha,8588,1,ng/ml,10,minute,pSTAT3,9.230
50211-2,HCC1806,,,200865,IL-1 alpha,8852,100,ng/ml,10,minute,pSTAT3,44.053
50211-2,HCC1806,,,200865,IL-1 alpha,8636,1,ng/ml,30,minute,pSTAT3,45.453
50211-2,HCC1806,,,200865,IL-1 alpha,8672,100,ng/ml,30,minute,pSTAT3,44.820
50211-2,HCC1806,,,200865,IL-1 alpha,8612,1,ng/ml,90,minute,pSTAT3,45.642
50211-2,HCC1806,,,200865,IL-1 alpha,8812,100,ng/ml,90,minute,pSTAT3,42.341
50212-2,HCC1937,,,200865,IL-1 alpha,33904,1,ng/ml,10,minute,NF-kB,1.010
50212-2,HCC1937,,,200865,IL-1 alpha,33924,100,ng/ml,10,minute,NF-kB,2.821
50212-2,HCC1937,,,200865,IL-1 alpha,34040,1,ng/ml,30,minute,NF-kB,1.613
50212-2,HCC1937,,,200865,IL-1 alpha,34256,100,ng/ml,30,minute,NF-kB,5.440
50212-2,HCC1937,,,200865,IL-1 alpha,33908,1,ng/ml,90,minute,NF-kB,1.437
50212-2,HCC1937,,,200865,IL-1 alpha,34104,100,ng/ml,90,minute,NF-kB,2.366
50212-2,HCC1937,,,200865,IL-1 alpha,34228,1,ng/ml,10,minute,pErk,222.649
50212-2,HCC1937,,,200865,IL-1 alpha,33928,100,ng/ml,10,minute,pErk,610.175
50212-2,HCC1937,,,200865,IL-1 alpha,34024,1,ng/ml,30,minute,pErk,241.034
50212-2,HCC1937,,,200865,IL-1 alpha,33996,100,ng/ml,30,minute,pErk,2258.362
50212-2,HCC1937,,,200865,IL-1 alpha,34060,1,ng/ml,90,minute,pErk,298.635
50212-2,HCC1937,,,200865,IL-1 alpha,34180,100,ng/ml,90,minute,pErk,456.475
50212-2,HCC1937,,,200865,IL-1 alpha,33636,1,ng/ml,10,minute,pSTAT1,166.217
50212-2,HCC1937,,,200865,IL-1 alpha,33588,100,ng/ml,10,minute,pSTAT1,138.042
50212-2,HCC1937,,,200865,IL-1 alpha,33540,1,ng/ml,30,minute,pSTAT1,140.162
50212-2,HCC1937,,,200865,IL-1 alpha,33520,100,ng/ml,30,minute,pSTAT1,176.290
50212-2,HCC1937,,,200865,IL-1 alpha,33680,1,ng/ml,90,minute,pSTAT1,162.119
50212-2,HCC1937,,,200865,IL-1 alpha,33536,100,ng/ml,90,minute,pSTAT1,206.602
50212-2,HCC1937,,,200865,IL-1 alpha,33504,1,ng/ml,10,minute,pSTAT3,77.271
50212-2,HCC1937,,,200865,IL-1 alpha,33716,100,ng/ml,10,minute,pSTAT3,80.537
50212-2,HCC1937,,,200865,IL-1 alpha,33856,1,ng/ml,30,minute,pSTAT3,79.538
50212-2,HCC1937,,,200865,IL-1 alpha,33580,100,ng/ml,30,minute,pSTAT3,67.282
50212-2,HCC1937,,,200865,IL-1 alpha,33516,1,ng/ml,90,minute,pSTAT3,93.869
50212-2,HCC1937,,,200865,IL-1 alpha,33648,100,ng/ml,90,minute,pSTAT3,139.352
50213-3,HCC1954,,,200865,IL-1 alpha,17812,1,ng/ml,10,minute,NF-kB,1.392
50213-3,HCC1954,,,200865,IL-1 alpha,18096,100,ng/ml,10,minute,NF-kB,2.849
50213-3,HCC1954,,,200865,IL-1 alpha,17948,1,ng/ml,30,minute,NF-kB,2.146
50213-3,HCC1954,,,200865,IL-1 alpha,17788,100,ng/ml,30,minute,NF-kB,2.898
50213-3,HCC1954,,,200865,IL-1 alpha,17916,1,ng/ml,90,minute,NF-kB,1.220
50213-3,HCC1954,,,200865,IL-1 alpha,17760,100,ng/ml,90,minute,NF-kB,1.351
50213-3,HCC1954,,,200865,IL-1 alpha,17816,1,ng/ml,10,minute,pErk,857.832
50213-3,HCC1954,,,200865,IL-1 alpha,17776,100,ng/ml,10,minute,pErk,5092.467
50213-3,HCC1954,,,200865,IL-1 alpha,17976,1,ng/ml,30,minute,pErk,2611.025
50213-3,HCC1954,,,200865,IL-1 alpha,18036,100,ng/ml,30,minute,pErk,2340.294
50213-3,HCC1954,,,200865,IL-1 alpha,17764,1,ng/ml,90,minute,pErk,847.816
50213-3,HCC1954,,,200865,IL-1 alpha,17808,100,ng/ml,90,minute,pErk,934.171
50213-3,HCC1954,,,200865,IL-1 alpha,17372,1,ng/ml,10,minute,pSTAT1,270.236
50213-3,HCC1954,,,200865,IL-1 alpha,17556,100,ng/ml,10,minute,pSTAT1,369.350
50213-3,HCC1954,,,200865,IL-1 alpha,17468,1,ng/ml,30,minute,pSTAT1,515.684
50213-3,HCC1954,,,200865,IL-1 alpha,17608,100,ng/ml,30,minute,pSTAT1,272.404
50213-3,HCC1954,,,200865,IL-1 alpha,17712,1,ng/ml,90,minute,pSTAT1,453.811
50213-3,HCC1954,,,200865,IL-1 alpha,17480,100,ng/ml,90,minute,pSTAT1,358.182
50213-3,HCC1954,,,200865,IL-1 alpha,17544,1,ng/ml,10,minute,pSTAT3,385.490
50213-3,HCC1954,,,200865,IL-1 alpha,17528,100,ng/ml,10,minute,pSTAT3,346.792
50213-3,HCC1954,,,200865,IL-1 alpha,17476,1,ng/ml,30,minute,pSTAT3,315.170
50213-3,HCC1954,,,200865,IL-1 alpha,17656,100,ng/ml,30,minute,pSTAT3,175.305
50213-3,HCC1954,,,200865,IL-1 alpha,17560,1,ng/ml,90,minute,pSTAT3,1185.420
50213-3,HCC1954,,,200865,IL-1 alpha,17504,100,ng/ml,90,minute,pSTAT3,922.485
50214-2,HCC202,,,200865,IL-1 alpha,55916,1,ng/ml,10,minute,NF-kB,1.412
50214-2,HCC202,,,200865,IL-1 alpha,55764,100,ng/ml,10,minute,NF-kB,1.384
50214-2,HCC202,,,200865,IL-1 alpha,55936,1,ng/ml,30,minute,NF-kB,1.370
50214-2,HCC202,,,200865,IL-1 alpha,55892,100,ng/ml,30,minute,NF-kB,7.356
50214-2,HCC202,,,200865,IL-1 alpha,55740,1,ng/ml,90,minute,NF-kB,1.376
50214-2,HCC202,,,200865,IL-1 alpha,56032,100,ng/ml,90,minute,NF-kB,1.639
50214-2,HCC202,,,200865,IL-1 alpha,55984,1,ng/ml,10,minute,pErk,2706.654
50214-2,HCC202,,,200865,IL-1 alpha,55888,100,ng/ml,10,minute,pErk,4383.918
50214-2,HCC202,,,200865,IL-1 alpha,55996,1,ng/ml,30,minute,pErk,4237.383
50214-2,HCC202,,,200865,IL-1 alpha,55956,100,ng/ml,30,minute,pErk,4642.756
50214-2,HCC202,,,200865,IL-1 alpha,55884,1,ng/ml,90,minute,pErk,3777.872
50214-2,HCC202,,,200865,IL-1 alpha,56095,100,ng/ml,90,minute,pErk,3276.824
50214-2,HCC202,,,200865,IL-1 alpha,55440,1,ng/ml,10,minute,pSTAT1,89.044
50214-2,HCC202,,,200865,IL-1 alpha,55532,100,ng/ml,10,minute,pSTAT1,82.871
50214-2,HCC202,,,200865,IL-1 alpha,55504,1,ng/ml,30,minute,pSTAT1,85.677
50214-2,HCC202,,,200865,IL-1 alpha,55404,100,ng/ml,30,minute,pSTAT1,82.292
50214-2,HCC202,,,200865,IL-1 alpha,55599,1,ng/ml,90,minute,pSTAT1,79.427
50214-2,HCC202,,,200865,IL-1 alpha,55584,100,ng/ml,90,minute,pSTAT1,81.962
50214-2,HCC202,,,200865,IL-1 alpha,55548,1,ng/ml,10,minute,pSTAT3,354.141
50214-2,HCC202,,,200865,IL-1 alpha,55695,100,ng/ml,10,minute,pSTAT3,354.454
50214-2,HCC202,,,200865,IL-1 alpha,55380,1,ng/ml,30,minute,pSTAT3,349.265
50214-2,HCC202,,,200865,IL-1 alpha,55428,100,ng/ml,30,minute,pSTAT3,323.130
50214-2,HCC202,,,200865,IL-1 alpha,55372,1,ng/ml,90,minute,pSTAT3,324.387
50214-2,HCC202,,,200865,IL-1 alpha,55480,100,ng/ml,90,minute,pSTAT3,305.707
50216-2,HCC38,,,200865,IL-1 alpha,27056,1,ng/ml,10,minute,NF-kB,1.094
50216-2,HCC38,,,200865,IL-1 alpha,26968,100,ng/ml,10,minute,NF-kB,3.586
50216-2,HCC38,,,200865,IL-1 alpha,27300,1,ng/ml,30,minute,NF-kB,3.235
50216-2,HCC38,,,200865,IL-1 alpha,27112,100,ng/ml,30,minute,NF-kB,4.039
50216-2,HCC38,,,200865,IL-1 alpha,26992,1,ng/ml,90,minute,NF-kB,2.621
50216-2,HCC38,,,200865,IL-1 alpha,27096,100,ng/ml,90,minute,NF-kB,2.289
50216-2,HCC38,,,200865,IL-1 alpha,26984,1,ng/ml,10,minute,pErk,2021.721
50216-2,HCC38,,,200865,IL-1 alpha,27124,100,ng/ml,10,minute,pErk,2195.788
50216-2,HCC38,,,200865,IL-1 alpha,27268,1,ng/ml,30,minute,pErk,2335.813
50216-2,HCC38,,,200865,IL-1 alpha,26988,100,ng/ml,30,minute,pErk,2721.602
50216-2,HCC38,,,200865,IL-1 alpha,27220,1,ng/ml,90,minute,pErk,2450.023
50216-2,HCC38,,,200865,IL-1 alpha,27100,100,ng/ml,90,minute,pErk,2417.927
50216-2,HCC38,,,200865,IL-1 alpha,26744,1,ng/ml,10,minute,pSTAT1,118.230
50216-2,HCC38,,,200865,IL-1 alpha,26884,100,ng/ml,10,minute,pSTAT1,117.971
50216-2,HCC38,,,200865,IL-1 alpha,26620,1,ng/ml,30,minute,pSTAT1,114.367
50216-2,HCC38,,,200865,IL-1 alpha,26684,100,ng/ml,30,minute,pSTAT1,119.272
50216-2,HCC38,,,200865,IL-1 alpha,26632,1,ng/ml,90,minute,pSTAT1,152.488
50216-2,HCC38,,,200865,IL-1 alpha,26688,100,ng/ml,90,minute,pSTAT1,151.474
50216-2,HCC38,,,200865,IL-1 alpha,26940,1,ng/ml,10,minute,pSTAT3,173.662
50216-2,HCC38,,,200865,IL-1 alpha,26648,100,ng/ml,10,minute,pSTAT3,167.439
50216-2,HCC38,,,200865,IL-1 alpha,26720,1,ng/ml,30,minute,pSTAT3,138.565
50216-2,HCC38,,,200865,IL-1 alpha,26740,100,ng/ml,30,minute,pSTAT3,107.411
50216-2,HCC38,,,200865,IL-1 alpha,26616,1,ng/ml,90,minute,pSTAT3,125.318
50216-2,HCC38,,,200865,IL-1 alpha,26588,100,ng/ml,90,minute,pSTAT3,148.041
50219-2,HCC70,,,200865,IL-1 alpha,29472,1,ng/ml,10,minute,NF-kB,1.628
50219-2,HCC70,,,200865,IL-1 alpha,29336,100,ng/ml,10,minute,NF-kB,3.037
50219-2,HCC70,,,200865,IL-1 alpha,29480,1,ng/ml,30,minute,NF-kB,2.449
50219-2,HCC70,,,200865,IL-1 alpha,29288,100,ng/ml,30,minute,NF-kB,4.730
50219-2,HCC70,,,200865,IL-1 alpha,29616,1,ng/ml,90,minute,NF-kB,2.447
50219-2,HCC70,,,200865,IL-1 alpha,29296,100,ng/ml,90,minute,NF-kB,3.254
50219-2,HCC70,,,200865,IL-1 alpha,29292,1,ng/ml,10,minute,pErk,951.699
50219-2,HCC70,,,200865,IL-1 alpha,29380,100,ng/ml,10,minute,pErk,3622.650
50219-2,HCC70,,,200865,IL-1 alpha,29504,1,ng/ml,30,minute,pErk,2730.449
50219-2,HCC70,,,200865,IL-1 alpha,29496,100,ng/ml,30,minute,pErk,6800.431
50219-2,HCC70,,,200865,IL-1 alpha,29384,1,ng/ml,90,minute,pErk,2865.935
50219-2,HCC70,,,200865,IL-1 alpha,29416,100,ng/ml,90,minute,pErk,4034.465
50219-2,HCC70,,,200865,IL-1 alpha,28964,1,ng/ml,10,minute,pSTAT1,486.487
50219-2,HCC70,,,200865,IL-1 alpha,29232,100,ng/ml,10,minute,pSTAT1,547.270
50219-2,HCC70,,,200865,IL-1 alpha,29000,1,ng/ml,30,minute,pSTAT1,516.070
50219-2,HCC70,,,200865,IL-1 alpha,28980,100,ng/ml,30,minute,pSTAT1,596.261
50219-2,HCC70,,,200865,IL-1 alpha,29120,1,ng/ml,90,minute,pSTAT1,556.722
50219-2,HCC70,,,200865,IL-1 alpha,29256,100,ng/ml,90,minute,pSTAT1,682.561
50219-2,HCC70,,,200865,IL-1 alpha,29088,1,ng/ml,10,minute,pSTAT3,664.588
50219-2,HCC70,,,200865,IL-1 alpha,29132,100,ng/ml,10,minute,pSTAT3,685.716
50219-2,HCC70,,,200865,IL-1 alpha,29168,1,ng/ml,30,minute,pSTAT3,677.659
50219-2,HCC70,,,200865,IL-1 alpha,28940,100,ng/ml,30,minute,pSTAT3,341.958
50219-2,HCC70,,,200865,IL-1 alpha,29084,1,ng/ml,90,minute,pSTAT3,298.805
50219-2,HCC70,,,200865,IL-1 alpha,29124,100,ng/ml,90,minute,pSTAT3,320.425
50238-2,Hs 578T,,,200865,IL-1 alpha,58275,1,ng/ml,10,minute,NF-kB,1.061
50238-2,Hs 578T,,,200865,IL-1 alpha,58259,100,ng/ml,10,minute,NF-kB,2.552
50238-2,Hs 578T,,,200865,IL-1 alpha,58263,1,ng/ml,30,minute,NF-kB,2.642
50238-2,Hs 578T,,,200865,IL-1 alpha,58199,100,ng/ml,30,minute,NF-kB,3.302
50238-2,Hs 578T,,,200865,IL-1 alpha,58359,1,ng/ml,90,minute,NF-kB,3.585
50238-2,Hs 578T,,,200865,IL-1 alpha,58179,100,ng/ml,90,minute,NF-kB,1.947
50238-2,Hs 578T,,,200865,IL-1 alpha,58071,1,ng/ml,10,minute,pErk,1760.416
50238-2,Hs 578T,,,200865,IL-1 alpha,58107,100,ng/ml,10,minute,pErk,1552.500
50238-2,Hs 578T,,,200865,IL-1 alpha,58079,1,ng/ml,30,minute,pErk,2104.229
50238-2,Hs 578T,,,200865,IL-1 alpha,58111,100,ng/ml,30,minute,pErk,1852.141
50238-2,Hs 578T,,,200865,IL-1 alpha,58299,1,ng/ml,90,minute,pErk,1383.195
50238-2,Hs 578T,,,200865,IL-1 alpha,58159,100,ng/ml,90,minute,pErk,1552.618
50238-2,Hs 578T,,,200865,IL-1 alpha,57836,1,ng/ml,10,minute,pSTAT1,164.747
50238-2,Hs 578T,,,200865,IL-1 alpha,57756,100,ng/ml,10,minute,pSTAT1,177.017
50238-2,Hs 578T,,,200865,IL-1 alpha,57808,1,ng/ml,30,minute,pSTAT1,176.894
50238-2,Hs 578T,,,200865,IL-1 alpha,57768,100,ng/ml,30,minute,pSTAT1,177.991
50238-2,Hs 578T,,,200865,IL-1 alpha,57868,1,ng/ml,90,minute,pSTAT1,159.283
50238-2,Hs 578T,,,200865,IL-1 alpha,57943,100,ng/ml,90,minute,pSTAT1,156.119
50238-2,Hs 578T,,,200865,IL-1 alpha,57660,1,ng/ml,10,minute,pSTAT3,141.302
50238-2,Hs 578T,,,200865,IL-1 alpha,58027,100,ng/ml,10,minute,pSTAT3,108.626
50238-2,Hs 578T,,,200865,IL-1 alpha,57919,1,ng/ml,30,minute,pSTAT3,368.386
50238-2,Hs 578T,,,200865,IL-1 alpha,57987,100,ng/ml,30,minute,pSTAT3,97.603
50238-2,Hs 578T,,,200865,IL-1 alpha,57732,1,ng/ml,90,minute,pSTAT3,133.035
50238-2,Hs 578T,,,200865,IL-1 alpha,57692,100,ng/ml,90,minute,pSTAT3,148.100
50583-6,MCF 10A,,,200865,IL-1 alpha,60444,1,ng/ml,10,minute,NF-kB,0.765
50583-6,MCF 10A,,,200865,IL-1 alpha,60392,100,ng/ml,10,minute,NF-kB,2.666
50583-6,MCF 10A,,,200865,IL-1 alpha,60352,1,ng/ml,30,minute,NF-kB,1.240
50583-6,MCF 10A,,,200865,IL-1 alpha,60404,100,ng/ml,30,minute,NF-kB,2.583
50583-6,MCF 10A,,,200865,IL-1 alpha,60472,1,ng/ml,90,minute,NF-kB,0.984
50583-6,MCF 10A,,,200865,IL-1 alpha,60428,100,ng/ml,90,minute,NF-kB,0.902
50583-6,MCF 10A,,,200865,IL-1 alpha,60687,1,ng/ml,10,minute,pErk,599.709
50583-6,MCF 10A,,,200865,IL-1 alpha,60504,100,ng/ml,10,minute,pErk,1152.632
50583-6,MCF 10A,,,200865,IL-1 alpha,60560,1,ng/ml,30,minute,pErk,677.967
50583-6,MCF 10A,,,200865,IL-1 alpha,60496,100,ng/ml,30,minute,pErk,754.645
50583-6,MCF 10A,,,200865,IL-1 alpha,60540,1,ng/ml,90,minute,pErk,636.167
50583-6,MCF 10A,,,200865,IL-1 alpha,60348,100,ng/ml,90,minute,pErk,636.221
50583-6,MCF 10A,,,200865,IL-1 alpha,60307,1,ng/ml,10,minute,pSTAT1,124.014
50583-6,MCF 10A,,,200865,IL-1 alpha,60119,100,ng/ml,10,minute,pSTAT1,129.767
50583-6,MCF 10A,,,200865,IL-1 alpha,60187,1,ng/ml,30,minute,pSTAT1,132.878
50583-6,MCF 10A,,,200865,IL-1 alpha,60079,100,ng/ml,30,minute,pSTAT1,149.606
50583-6,MCF 10A,,,200865,IL-1 alpha,60103,1,ng/ml,90,minute,pSTAT1,135.921
50583-6,MCF 10A,,,200865,IL-1 alpha,59995,100,ng/ml,90,minute,pSTAT1,140.585
50583-6,MCF 10A,,,200865,IL-1 alpha,60311,1,ng/ml,10,minute,pSTAT3,149.312
50583-6,MCF 10A,,,200865,IL-1 alpha,60055,100,ng/ml,10,minute,pSTAT3,141.855
50583-6,MCF 10A,,,200865,IL-1 alpha,60039,1,ng/ml,30,minute,pSTAT3,126.283
50583-6,MCF 10A,,,200865,IL-1 alpha,60115,100,ng/ml,30,minute,pSTAT3,79.512
50583-6,MCF 10A,,,200865,IL-1 alpha,60107,1,ng/ml,90,minute,pSTAT3,272.013
50583-6,MCF 10A,,,200865,IL-1 alpha,60291,100,ng/ml,90,minute,pSTAT3,190.593
50584-2,MCF 10F,,,200865,IL-1 alpha,62676,1,ng/ml,10,minute,NF-kB,1.186
50584-2,MCF 10F,,,200865,IL-1 alpha,62928,100,ng/ml,10,minute,NF-kB,4.178
50584-2,MCF 10F,,,200865,IL-1 alpha,62808,1,ng/ml,30,minute,NF-kB,2.321
50584-2,MCF 10F,,,200865,IL-1 alpha,62868,100,ng/ml,30,minute,NF-kB,4.490
50584-2,MCF 10F,,,200865,IL-1 alpha,63023,1,ng/ml,90,minute,NF-kB,1.901
50584-2,MCF 10F,,,200865,IL-1 alpha,62724,100,ng/ml,90,minute,NF-kB,2.458
50584-2,MCF 10F,,,200865,IL-1 alpha,62816,1,ng/ml,10,minute,pErk,125.581
50584-2,MCF 10F,,,200865,IL-1 alpha,62684,100,ng/ml,10,minute,pErk,572.879
50584-2,MCF 10F,,,200865,IL-1 alpha,62880,1,ng/ml,30,minute,pErk,216.750
50584-2,MCF 10F,,,200865,IL-1 alpha,62660,100,ng/ml,30,minute,pErk,228.920
50584-2,MCF 10F,,,200865,IL-1 alpha,62932,1,ng/ml,90,minute,pErk,158.286
50584-2,MCF 10F,,,200865,IL-1 alpha,62796,100,ng/ml,90,minute,pErk,249.506
50584-2,MCF 10F,,,200865,IL-1 alpha,62511,1,ng/ml,10,minute,pSTAT1,49.100
50584-2,MCF 10F,,,200865,IL-1 alpha,62400,100,ng/ml,10,minute,pSTAT1,59.563
50584-2,MCF 10F,,,200865,IL-1 alpha,62583,1,ng/ml,30,minute,pSTAT1,46.932
50584-2,MCF 10F,,,200865,IL-1 alpha,62380,100,ng/ml,30,minute,pSTAT1,54.419
50584-2,MCF 10F,,,200865,IL-1 alpha,62539,1,ng/ml,90,minute,pSTAT1,56.504
50584-2,MCF 10F,,,200865,IL-1 alpha,62483,100,ng/ml,90,minute,pSTAT1,67.431
50584-2,MCF 10F,,,200865,IL-1 alpha,62619,1,ng/ml,10,minute,pSTAT3,114.299
50584-2,MCF 10F,,,200865,IL-1 alpha,62639,100,ng/ml,10,minute,pSTAT3,87.849
50584-2,MCF 10F,,,200865,IL-1 alpha,62344,1,ng/ml,30,minute,pSTAT3,111.113
50584-2,MCF 10F,,,200865,IL-1 alpha,62631,100,ng/ml,30,minute,pSTAT3,79.712
50584-2,MCF 10F,,,200865,IL-1 alpha,62408,1,ng/ml,90,minute,pSTAT3,207.865
50584-2,MCF 10F,,,200865,IL-1 alpha,62412,100,ng/ml,90,minute,pSTAT3,232.797
51089-2,MCF12A,,,200865,IL-1 alpha,64964,1,ng/ml,10,minute,NF-kB,1.169
51089-2,MCF12A,,,200865,IL-1 alpha,65032,100,ng/ml,10,minute,NF-kB,2.176
51089-2,MCF12A,,,200865,IL-1 alpha,65028,1,ng/ml,30,minute,NF-kB,1.247
51089-2,MCF12A,,,200865,IL-1 alpha,65084,100,ng/ml,30,minute,NF-kB,3.403
51089-2,MCF12A,,,200865,IL-1 alpha,65108,1,ng/ml,90,minute,NF-kB,1.106
51089-2,MCF12A,,,200865,IL-1 alpha,65183,100,ng/ml,90,minute,NF-kB,1.145
51089-2,MCF12A,,,200865,IL-1 alpha,64952,1,ng/ml,10,minute,pErk,616.295
51089-2,MCF12A,,,200865,IL-1 alpha,65036,100,ng/ml,10,minute,pErk,664.955
51089-2,MCF12A,,,200865,IL-1 alpha,65255,1,ng/ml,30,minute,pErk,733.704
51089-2,MCF12A,,,200865,IL-1 alpha,65040,100,ng/ml,30,minute,pErk,545.037
