Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Normalized Growth Rate Inhibition Value
50105-3,BT-20,10126-101-1,PI103,0.37,uM,LJP6,1,I16,72,hr,1657,2646,5244,0.5045,0.3250
50105-3,BT-20,10126-101-1,PI103,0.37,uM,LJP6,2,I16,72,hr,1657,2531,5360,0.4722,0.2839
50105-3,BT-20,10126-101-1,PI103,0.37,uM,LJP6,3,I16,72,hr,1657,2568,5546,0.4630,0.2856
50105-3,BT-20,10126-101-1,PI103,1.11,uM,LJP6,1,I15,72,hr,1657,1664,5244,0.3173,0.0023
50105-3,BT-20,10126-101-1,PI103,1.11,uM,LJP6,2,I15,72,hr,1657,1770,5360,0.3302,0.0395
50105-3,BT-20,10126-101-1,PI103,1.11,uM,LJP6,3,I15,72,hr,1657,1813,5546,0.3269,0.0527
50105-3,BT-20,10126-101-1,PI103,3.33,uM,LJP6,1,I14,72,hr,1657,1508,5244,0.2875,-0.0554
50105-3,BT-20,10126-101-1,PI103,3.33,uM,LJP6,2,I14,72,hr,1657,1598,5360,0.2981,-0.0214
50105-3,BT-20,10126-101-1,PI103,3.33,uM,LJP6,3,I14,72,hr,1657,1552,5546,0.2798,-0.0371
50105-3,BT-20,10126-101-1,PI103,10,uM,LJP6,1,I13,72,hr,1657,1444,5244,0.2753,-0.0797
50105-3,BT-20,10126-101-1,PI103,10,uM,LJP6,2,I13,72,hr,1657,1398,5360,0.2608,-0.0958
50105-3,BT-20,10126-101-1,PI103,10,uM,LJP6,3,I13,72,hr,1657,1461,5546,0.2634,-0.0699
50105-3,BT-20,10127-101-1,Dovitinib,0.04,uM,LJP5,1,E24,72,hr,1657,5189,5624,0.9226,0.9107
50105-3,BT-20,10127-101-1,Dovitinib,0.04,uM,LJP5,2,E24,72,hr,1657,4367,5610,0.7783,0.7344
50105-3,BT-20,10127-101-1,Dovitinib,0.04,uM,LJP5,3,E24,72,hr,1657,4591,5529,0.8303,0.7970
50105-3,BT-20,10127-101-1,Dovitinib,0.12,uM,LJP5,1,E23,72,hr,1657,4519,5624,0.8035,0.7665
50105-3,BT-20,10127-101-1,Dovitinib,0.12,uM,LJP5,2,E23,72,hr,1657,3756,5610,0.6694,0.5920
50105-3,BT-20,10127-101-1,Dovitinib,0.12,uM,LJP5,3,E23,72,hr,1657,3803,5529,0.6878,0.6125
50105-3,BT-20,10127-101-1,Dovitinib,0.37,uM,LJP5,1,E22,72,hr,1657,3998,5624,0.7109,0.6479
50105-3,BT-20,10127-101-1,Dovitinib,0.37,uM,LJP5,2,E22,72,hr,1657,2630,5610,0.4687,0.3000
50105-3,BT-20,10127-101-1,Dovitinib,0.37,uM,LJP5,3,E22,72,hr,1657,2868,5529,0.5187,0.3708
50105-3,BT-20,10127-101-1,Dovitinib,1.11,uM,LJP5,1,E21,72,hr,1657,3293,5624,0.5855,0.4761
50105-3,BT-20,10127-101-1,Dovitinib,1.11,uM,LJP5,2,E21,72,hr,1657,2639,5610,0.4703,0.3026
50105-3,BT-20,10127-101-1,Dovitinib,1.11,uM,LJP5,3,E21,72,hr,1657,2618,5529,0.4735,0.3007
50105-3,BT-20,10127-101-1,Dovitinib,3.33,uM,LJP5,1,E20,72,hr,1657,2735,5624,0.4863,0.3285
50105-3,BT-20,10127-101-1,Dovitinib,3.33,uM,LJP5,2,E20,72,hr,1657,2353,5610,0.4194,0.2203
50105-3,BT-20,10127-101-1,Dovitinib,3.33,uM,LJP5,3,E20,72,hr,1657,2337,5529,0.4226,0.2185
50105-3,BT-20,10127-101-1,Dovitinib,10,uM,LJP5,1,E19,72,hr,1657,2646,5624,0.4705,0.3038
50105-3,BT-20,10127-101-1,Dovitinib,10,uM,LJP5,2,E19,72,hr,1657,2430,5610,0.4331,0.2429
50105-3,BT-20,10127-101-1,Dovitinib,10,uM,LJP5,3,E19,72,hr,1657,2650,5529,0.4793,0.3099
50105-3,BT-20,10128-101-1,GSK 690693,0.04,uM,LJP5,1,F24,72,hr,1657,4701,5624,0.8359,0.8065
50105-3,BT-20,10128-101-1,GSK 690693,0.04,uM,LJP5,2,F24,72,hr,1657,4518,5610,0.8052,0.7683
50105-3,BT-20,10128-101-1,GSK 690693,0.04,uM,LJP5,3,F24,72,hr,1657,5014,5529,0.9068,0.8905
50105-3,BT-20,10128-101-1,GSK 690693,0.12,uM,LJP5,1,F23,72,hr,1657,4818,5624,0.8567,0.8319
50105-3,BT-20,10128-101-1,GSK 690693,0.12,uM,LJP5,2,F23,72,hr,1657,4172,5610,0.7436,0.6900
50105-3,BT-20,10128-101-1,GSK 690693,0.12,uM,LJP5,3,F23,72,hr,1657,4807,5529,0.8693,0.8452
50105-3,BT-20,10128-101-1,GSK 690693,0.37,uM,LJP5,1,F22,72,hr,1657,4524,5624,0.8044,0.7676
50105-3,BT-20,10128-101-1,GSK 690693,0.37,uM,LJP5,2,F22,72,hr,1657,4215,5610,0.7512,0.6998
50105-3,BT-20,10128-101-1,GSK 690693,0.37,uM,LJP5,3,F22,72,hr,1657,4161,5529,0.7525,0.6982
50105-3,BT-20,10128-101-1,GSK 690693,1.11,uM,LJP5,1,F21,72,hr,1657,3669,5624,0.6524,0.5695
50105-3,BT-20,10128-101-1,GSK 690693,1.11,uM,LJP5,2,F21,72,hr,1657,3763,5610,0.6707,0.5937
50105-3,BT-20,10128-101-1,GSK 690693,1.11,uM,LJP5,3,F21,72,hr,1657,4019,5529,0.7268,0.6646
50105-3,BT-20,10128-101-1,GSK 690693,3.33,uM,LJP5,1,F20,72,hr,1657,3580,5624,0.6365,0.5478
50105-3,BT-20,10128-101-1,GSK 690693,3.33,uM,LJP5,2,F20,72,hr,1657,3199,5610,0.5702,0.4531
50105-3,BT-20,10128-101-1,GSK 690693,3.33,uM,LJP5,3,F20,72,hr,1657,3571,5529,0.6458,0.5551
50105-3,BT-20,10128-101-1,GSK 690693,10,uM,LJP5,1,F19,72,hr,1657,3004,5624,0.5341,0.4012
50105-3,BT-20,10128-101-1,GSK 690693,10,uM,LJP5,2,F19,72,hr,1657,3026,5610,0.5393,0.4079
50105-3,BT-20,10128-101-1,GSK 690693,10,uM,LJP5,3,F19,72,hr,1657,3188,5529,0.5765,0.4569
50105-3,BT-20,10132-101-1,SNS-032,0.04,uM,LJP6,1,H18,72,hr,1657,4703,5244,0.8967,0.8730
50105-3,BT-20,10132-101-1,SNS-032,0.04,uM,LJP6,2,H18,72,hr,1657,4549,5360,0.8487,0.8153
50105-3,BT-20,10132-101-1,SNS-032,0.04,uM,LJP6,3,H18,72,hr,1657,4703,5546,0.8480,0.8194
50105-3,BT-20,10132-101-1,SNS-032,0.12,uM,LJP6,1,H17,72,hr,1657,1603,5244,0.3056,-0.0200
50105-3,BT-20,10132-101-1,SNS-032,0.12,uM,LJP6,2,H17,72,hr,1657,1636,5360,0.3052,-0.0078
50105-3,BT-20,10132-101-1,SNS-032,0.12,uM,LJP6,3,H17,72,hr,1657,1614,5546,0.2910,-0.0152
50105-3,BT-20,10132-101-1,SNS-032,0.37,uM,LJP6,1,H16,72,hr,1657,1203,5244,0.2294,-0.1755
50105-3,BT-20,10132-101-1,SNS-032,0.37,uM,LJP6,2,H16,72,hr,1657,1189,5360,0.2218,-0.1782
50105-3,BT-20,10132-101-1,SNS-032,0.37,uM,LJP6,3,H16,72,hr,1657,1201,5546,0.2166,-0.1689
50105-3,BT-20,10132-101-1,SNS-032,1.11,uM,LJP6,1,H15,72,hr,1657,1021,5244,0.1947,-0.2530
50105-3,BT-20,10132-101-1,SNS-032,1.11,uM,LJP6,2,H15,72,hr,1657,1139,5360,0.2125,-0.1988
50105-3,BT-20,10132-101-1,SNS-032,1.11,uM,LJP6,3,H15,72,hr,1657,986,5546,0.1778,-0.2579
50105-3,BT-20,10132-101-1,SNS-032,3.33,uM,LJP6,1,H14,72,hr,1657,901,5244,0.1718,-0.3071
50105-3,BT-20,10132-101-1,SNS-032,3.33,uM,LJP6,2,H14,72,hr,1657,1145,5360,0.2136,-0.1963
50105-3,BT-20,10132-101-1,SNS-032,3.33,uM,LJP6,3,H14,72,hr,1657,1066,5546,0.1922,-0.2239
50105-3,BT-20,10132-101-1,SNS-032,10,uM,LJP6,1,H13,72,hr,1657,1177,5244,0.2244,-0.1863
50105-3,BT-20,10132-101-1,SNS-032,10,uM,LJP6,2,H13,72,hr,1657,1122,5360,0.2093,-0.2059
50105-3,BT-20,10132-101-1,SNS-032,10,uM,LJP6,3,H13,72,hr,1657,1166,5546,0.2102,-0.1829
50105-3,BT-20,10133-101-1,Afatinib,0.04,uM,LJP6,1,G24,72,hr,1657,3973,5244,0.7575,0.6922
50105-3,BT-20,10133-101-1,Afatinib,0.04,uM,LJP6,2,G24,72,hr,1657,4132,5360,0.7709,0.7150
50105-3,BT-20,10133-101-1,Afatinib,0.04,uM,LJP6,3,G24,72,hr,1657,3836,5546,0.6917,0.6186
50105-3,BT-20,10133-101-1,Afatinib,0.12,uM,LJP6,1,G23,72,hr,1657,4431,5244,0.8448,0.8070
50105-3,BT-20,10133-101-1,Afatinib,0.12,uM,LJP6,2,G23,72,hr,1657,4543,5360,0.8475,0.8138
50105-3,BT-20,10133-101-1,Afatinib,0.12,uM,LJP6,3,G23,72,hr,1657,4569,5546,0.8238,0.7895
50105-3,BT-20,10133-101-1,Afatinib,0.37,uM,LJP6,1,G22,72,hr,1657,4262,5244,0.8126,0.7652
50105-3,BT-20,10133-101-1,Afatinib,0.37,uM,LJP6,2,G22,72,hr,1657,5137,5360,0.9584,0.9504
50105-3,BT-20,10133-101-1,Afatinib,0.37,uM,LJP6,3,G22,72,hr,1657,4673,5546,0.8426,0.8127
50105-3,BT-20,10133-101-1,Afatinib,1.11,uM,LJP6,1,G21,72,hr,1657,5099,5244,0.9722,0.9664
50105-3,BT-20,10133-101-1,Afatinib,1.11,uM,LJP6,2,G21,72,hr,1657,5243,5360,0.9781,0.9741
50105-3,BT-20,10133-101-1,Afatinib,1.11,uM,LJP6,3,G21,72,hr,1657,4921,5546,0.8873,0.8673
50105-3,BT-20,10133-101-1,Afatinib,3.33,uM,LJP6,1,G20,72,hr,1657,4955,5244,0.9448,0.9328
50105-3,BT-20,10133-101-1,Afatinib,3.33,uM,LJP6,2,G20,72,hr,1657,5303,5360,0.9893,0.9874
50105-3,BT-20,10133-101-1,Afatinib,3.33,uM,LJP6,3,G20,72,hr,1657,4305,5546,0.7762,0.7294
50105-3,BT-20,10133-101-1,Afatinib,10,uM,LJP6,1,G19,72,hr,1657,1622,5244,0.3093,-0.0130
50105-3,BT-20,10133-101-1,Afatinib,10,uM,LJP6,2,G19,72,hr,1657,1495,5360,0.2789,-0.0592
50105-3,BT-20,10133-101-1,Afatinib,10,uM,LJP6,3,G19,72,hr,1657,1592,5546,0.2871,-0.0230
50105-3,BT-20,10134-101-1,GSK1904529A,0.04,uM,LJP6,1,H24,72,hr,1657,4815,5244,0.9181,0.8997
50105-3,BT-20,10134-101-1,GSK1904529A,0.04,uM,LJP6,2,H24,72,hr,1657,5104,5360,0.9522,0.9430
50105-3,BT-20,10134-101-1,GSK1904529A,0.04,uM,LJP6,3,H24,72,hr,1657,4572,5546,0.8244,0.7901
50105-3,BT-20,10134-101-1,GSK1904529A,0.12,uM,LJP6,1,H23,72,hr,1657,4571,5244,0.8715,0.8412
50105-3,BT-20,10134-101-1,GSK1904529A,0.12,uM,LJP6,2,H23,72,hr,1657,5004,5360,0.9335,0.9204
50105-3,BT-20,10134-101-1,GSK1904529A,0.12,uM,LJP6,3,H23,72,hr,1657,5056,5546,0.9116,0.8966
50105-3,BT-20,10134-101-1,GSK1904529A,0.37,uM,LJP6,1,H22,72,hr,1657,4934,5244,0.9407,0.9278
50105-3,BT-20,10134-101-1,GSK1904529A,0.37,uM,LJP6,2,H22,72,hr,1657,5329,5360,0.9942,0.9931
50105-3,BT-20,10134-101-1,GSK1904529A,0.37,uM,LJP6,3,H22,72,hr,1657,4939,5546,0.8905,0.8713
50105-3,BT-20,10134-101-1,GSK1904529A,1.11,uM,LJP6,1,H21,72,hr,1657,5134,5244,0.9789,0.9745
50105-3,BT-20,10134-101-1,GSK1904529A,1.11,uM,LJP6,2,H21,72,hr,1657,5390,5360,1.0056,1.0066
50105-3,BT-20,10134-101-1,GSK1904529A,1.11,uM,LJP6,3,H21,72,hr,1657,5142,5546,0.9271,0.9150
50105-3,BT-20,10134-101-1,GSK1904529A,3.33,uM,LJP6,1,H20,72,hr,1657,5054,5244,0.9636,0.9559
50105-3,BT-20,10134-101-1,GSK1904529A,3.33,uM,LJP6,2,H20,72,hr,1657,5268,5360,0.9828,0.9796
50105-3,BT-20,10134-101-1,GSK1904529A,3.33,uM,LJP6,3,H20,72,hr,1657,5291,5546,0.9540,0.9467
50105-3,BT-20,10134-101-1,GSK1904529A,10,uM,LJP6,1,H19,72,hr,1657,5449,5244,1.0389,1.0465
50105-3,BT-20,10134-101-1,GSK1904529A,10,uM,LJP6,2,H19,72,hr,1657,5491,5360,1.0244,1.0287
50105-3,BT-20,10134-101-1,GSK1904529A,10,uM,LJP6,3,H19,72,hr,1657,5365,5546,0.9674,0.9623
50105-3,BT-20,10135-101-1,Linsitinib,0.04,uM,LJP5,1,O24,72,hr,1657,4450,5624,0.7912,0.7512
50105-3,BT-20,10135-101-1,Linsitinib,0.04,uM,LJP5,2,O24,72,hr,1657,4917,5610,0.8764,0.8554
50105-3,BT-20,10135-101-1,Linsitinib,0.04,uM,LJP5,3,O24,72,hr,1657,4963,5529,0.8976,0.8794
50105-3,BT-20,10135-101-1,Linsitinib,0.12,uM,LJP5,1,O23,72,hr,1657,4872,5624,0.8663,0.8435
50105-3,BT-20,10135-101-1,Linsitinib,0.12,uM,LJP5,2,O23,72,hr,1657,5075,5610,0.9045,0.8891
50105-3,BT-20,10135-101-1,Linsitinib,0.12,uM,LJP5,3,O23,72,hr,1657,4920,5529,0.8898,0.8700
50105-3,BT-20,10135-101-1,Linsitinib,0.37,uM,LJP5,1,O22,72,hr,1657,4748,5624,0.8442,0.8168
50105-3,BT-20,10135-101-1,Linsitinib,0.37,uM,LJP5,2,O22,72,hr,1657,5180,5610,0.9232,0.9112
50105-3,BT-20,10135-101-1,Linsitinib,0.37,uM,LJP5,3,O22,72,hr,1657,5048,5529,0.9129,0.8979
50105-3,BT-20,10135-101-1,Linsitinib,1.11,uM,LJP5,1,O21,72,hr,1657,4968,5624,0.8833,0.8641
50105-3,BT-20,10135-101-1,Linsitinib,1.11,uM,LJP5,2,O21,72,hr,1657,5101,5610,0.9091,0.8946
50105-3,BT-20,10135-101-1,Linsitinib,1.11,uM,LJP5,3,O21,72,hr,1657,4798,5529,0.8677,0.8432
50105-3,BT-20,10135-101-1,Linsitinib,3.33,uM,LJP5,1,O20,72,hr,1657,4433,5624,0.7882,0.7474
50105-3,BT-20,10135-101-1,Linsitinib,3.33,uM,LJP5,2,O20,72,hr,1657,5041,5610,0.8985,0.8819
50105-3,BT-20,10135-101-1,Linsitinib,3.33,uM,LJP5,3,O20,72,hr,1657,5029,5529,0.9095,0.8937
50105-3,BT-20,10135-101-1,Linsitinib,10,uM,LJP5,1,O19,72,hr,1657,4636,5624,0.8243,0.7923
50105-3,BT-20,10135-101-1,Linsitinib,10,uM,LJP5,2,O19,72,hr,1657,4478,5610,0.7981,0.7593
50105-3,BT-20,10135-101-1,Linsitinib,10,uM,LJP5,3,O19,72,hr,1657,4060,5529,0.7342,0.6743
50105-3,BT-20,10138-105-1,Ruxolitinib,0.04,uM,LJP5,1,O18,72,hr,1657,5046,5624,0.8972,0.8806
50105-3,BT-20,10138-105-1,Ruxolitinib,0.04,uM,LJP5,2,O18,72,hr,1657,5411,5610,0.9644,0.9592
50105-3,BT-20,10138-105-1,Ruxolitinib,0.04,uM,LJP5,3,O18,72,hr,1657,5130,5529,0.9278,0.9155
50105-3,BT-20,10138-105-1,Ruxolitinib,0.12,uM,LJP5,1,O17,72,hr,1657,5346,5624,0.9505,0.9433
50105-3,BT-20,10138-105-1,Ruxolitinib,0.12,uM,LJP5,2,O17,72,hr,1657,5145,5610,0.9170,0.9039
50105-3,BT-20,10138-105-1,Ruxolitinib,0.12,uM,LJP5,3,O17,72,hr,1657,5183,5529,0.9373,0.9269
50105-3,BT-20,10138-105-1,Ruxolitinib,0.37,uM,LJP5,1,O16,72,hr,1657,5057,5624,0.8992,0.8829
50105-3,BT-20,10138-105-1,Ruxolitinib,0.37,uM,LJP5,2,O16,72,hr,1657,5256,5610,0.9368,0.9271
50105-3,BT-20,10138-105-1,Ruxolitinib,0.37,uM,LJP5,3,O16,72,hr,1657,5103,5529,0.9229,0.9097
50105-3,BT-20,10138-105-1,Ruxolitinib,1.11,uM,LJP5,1,O15,72,hr,1657,4914,5624,0.8737,0.8525
50105-3,BT-20,10138-105-1,Ruxolitinib,1.11,uM,LJP5,2,O15,72,hr,1657,5210,5610,0.9286,0.9175
50105-3,BT-20,10138-105-1,Ruxolitinib,1.11,uM,LJP5,3,O15,72,hr,1657,5019,5529,0.9077,0.8916
50105-3,BT-20,10138-105-1,Ruxolitinib,3.33,uM,LJP5,1,O14,72,hr,1657,4753,5624,0.8451,0.8178
50105-3,BT-20,10138-105-1,Ruxolitinib,3.33,uM,LJP5,2,O14,72,hr,1657,4813,5610,0.8578,0.8330
50105-3,BT-20,10138-105-1,Ruxolitinib,3.33,uM,LJP5,3,O14,72,hr,1657,4869,5529,0.8806,0.8588
50105-3,BT-20,10138-105-1,Ruxolitinib,10,uM,LJP5,1,O13,72,hr,1657,4093,5624,0.7278,0.6700
50105-3,BT-20,10138-105-1,Ruxolitinib,10,uM,LJP5,2,O13,72,hr,1657,3943,5610,0.7028,0.6366
50105-3,BT-20,10138-105-1,Ruxolitinib,10,uM,LJP5,3,O13,72,hr,1657,3918,5529,0.7086,0.6404
50105-3,BT-20,10140-101-1,Momelotinib,0.04,uM,LJP5,1,P12,72,hr,1657,4521,5624,0.8039,0.7670
50105-3,BT-20,10140-101-1,Momelotinib,0.04,uM,LJP5,2,P12,72,hr,1657,5377,5610,0.9583,0.9522
50105-3,BT-20,10140-101-1,Momelotinib,0.04,uM,LJP5,3,P12,72,hr,1657,4709,5529,0.8516,0.8234
50105-3,BT-20,10140-101-1,Momelotinib,0.12,uM,LJP5,1,P11,72,hr,1657,4871,5624,0.8661,0.8433
50105-3,BT-20,10140-101-1,Momelotinib,0.12,uM,LJP5,2,P11,72,hr,1657,4816,5610,0.8584,0.8337
50105-3,BT-20,10140-101-1,Momelotinib,0.12,uM,LJP5,3,P11,72,hr,1657,4621,5529,0.8357,0.8038
50105-3,BT-20,10140-101-1,Momelotinib,0.37,uM,LJP5,1,P10,72,hr,1657,4180,5624,0.7432,0.6901
50105-3,BT-20,10140-101-1,Momelotinib,0.37,uM,LJP5,2,P10,72,hr,1657,4433,5610,0.7901,0.7493
50105-3,BT-20,10140-101-1,Momelotinib,0.37,uM,LJP5,3,P10,72,hr,1657,4543,5529,0.8216,0.7862
50105-3,BT-20,10140-101-1,Momelotinib,1.11,uM,LJP5,1,P09,72,hr,1657,4026,5624,0.7158,0.6544
50105-3,BT-20,10140-101-1,Momelotinib,1.11,uM,LJP5,2,P09,72,hr,1657,4339,5610,0.7733,0.7281
50105-3,BT-20,10140-101-1,Momelotinib,1.11,uM,LJP5,3,P09,72,hr,1657,4207,5529,0.7608,0.7089
50105-3,BT-20,10140-101-1,Momelotinib,3.33,uM,LJP5,1,P08,72,hr,1657,3465,5624,0.6161,0.5194
50105-3,BT-20,10140-101-1,Momelotinib,3.33,uM,LJP5,2,P08,72,hr,1657,3782,5610,0.6741,0.5982
50105-3,BT-20,10140-101-1,Momelotinib,3.33,uM,LJP5,3,P08,72,hr,1657,3567,5529,0.6451,0.5541
50105-3,BT-20,10140-101-1,Momelotinib,10,uM,LJP5,1,P07,72,hr,1657,2226,5624,0.3958,0.1820
50105-3,BT-20,10140-101-1,Momelotinib,10,uM,LJP5,2,P07,72,hr,1657,2252,5610,0.4014,0.1903
50105-3,BT-20,10140-101-1,Momelotinib,10,uM,LJP5,3,P07,72,hr,1657,2162,5529,0.3910,0.1651
50105-3,BT-20,10141-101-1,Fedratinib,0.04,uM,LJP5,1,L06,72,hr,1657,5674,5624,1.0089,1.0100
50105-3,BT-20,10141-101-1,Fedratinib,0.04,uM,LJP5,2,L06,72,hr,1657,6014,5610,1.0719,1.0805
50105-3,BT-20,10141-101-1,Fedratinib,0.04,uM,LJP5,3,L06,72,hr,1657,5362,5529,0.9697,0.9649
50105-3,BT-20,10141-101-1,Fedratinib,0.12,uM,LJP5,1,L05,72,hr,1657,5362,5624,0.9534,0.9466
50105-3,BT-20,10141-101-1,Fedratinib,0.12,uM,LJP5,2,L05,72,hr,1657,5542,5610,0.9877,0.9860
50105-3,BT-20,10141-101-1,Fedratinib,0.12,uM,LJP5,3,L05,72,hr,1657,5283,5529,0.9554,0.9482
50105-3,BT-20,10141-101-1,Fedratinib,0.37,uM,LJP5,1,L04,72,hr,1657,5119,5624,0.9102,0.8960
50105-3,BT-20,10141-101-1,Fedratinib,0.37,uM,LJP5,2,L04,72,hr,1657,5476,5610,0.9760,0.9725
50105-3,BT-20,10141-101-1,Fedratinib,0.37,uM,LJP5,3,L04,72,hr,1657,5245,5529,0.9486,0.9401
50105-3,BT-20,10141-101-1,Fedratinib,1.11,uM,LJP5,1,L03,72,hr,1657,4693,5624,0.8344,0.8048
50105-3,BT-20,10141-101-1,Fedratinib,1.11,uM,LJP5,2,L03,72,hr,1657,4975,5610,0.8867,0.8678
50105-3,BT-20,10141-101-1,Fedratinib,1.11,uM,LJP5,3,L03,72,hr,1657,4655,5529,0.8419,0.8114
50105-3,BT-20,10141-101-1,Fedratinib,3.33,uM,LJP5,1,L02,72,hr,1657,3765,5624,0.6694,0.5927
50105-3,BT-20,10141-101-1,Fedratinib,3.33,uM,LJP5,2,L02,72,hr,1657,3942,5610,0.7026,0.6363
50105-3,BT-20,10141-101-1,Fedratinib,3.33,uM,LJP5,3,L02,72,hr,1657,3902,5529,0.7057,0.6365
50105-3,BT-20,10141-101-1,Fedratinib,10,uM,LJP5,1,L01,72,hr,1657,1722,5624,0.3062,0.0218
50105-3,BT-20,10141-101-1,Fedratinib,10,uM,LJP5,2,L01,72,hr,1657,1562,5610,0.2784,-0.0333
50105-3,BT-20,10141-101-1,Fedratinib,10,uM,LJP5,3,L01,72,hr,1657,1822,5529,0.3295,0.0559
50105-3,BT-20,10142-101-1,Trametinib,0.04,uM,LJP5,1,P24,72,hr,1657,4104,5624,0.7297,0.6726
50105-3,BT-20,10142-101-1,Trametinib,0.04,uM,LJP5,2,P24,72,hr,1657,4134,5610,0.7368,0.6812
50105-3,BT-20,10142-101-1,Trametinib,0.04,uM,LJP5,3,P24,72,hr,1657,3889,5529,0.7033,0.6334
50105-3,BT-20,10142-101-1,Trametinib,0.12,uM,LJP5,1,P23,72,hr,1657,4137,5624,0.7356,0.6802
50105-3,BT-20,10142-101-1,Trametinib,0.12,uM,LJP5,2,P23,72,hr,1657,4629,5610,0.8250,0.7928
50105-3,BT-20,10142-101-1,Trametinib,0.12,uM,LJP5,3,P23,72,hr,1657,4481,5529,0.8104,0.7721
50105-3,BT-20,10142-101-1,Trametinib,0.37,uM,LJP5,1,P22,72,hr,1657,4503,5624,0.8007,0.7630
50105-3,BT-20,10142-101-1,Trametinib,0.37,uM,LJP5,2,P22,72,hr,1657,4431,5610,0.7897,0.7488
50105-3,BT-20,10142-101-1,Trametinib,0.37,uM,LJP5,3,P22,72,hr,1657,4170,5529,0.7541,0.7003
50105-3,BT-20,10142-101-1,Trametinib,1.11,uM,LJP5,1,P21,72,hr,1657,3977,5624,0.7071,0.6430
50105-3,BT-20,10142-101-1,Trametinib,1.11,uM,LJP5,2,P21,72,hr,1657,4480,5610,0.7985,0.7598
50105-3,BT-20,10142-101-1,Trametinib,1.11,uM,LJP5,3,P21,72,hr,1657,4419,5529,0.7992,0.7580
50105-3,BT-20,10142-101-1,Trametinib,3.33,uM,LJP5,1,P20,72,hr,1657,4075,5624,0.7246,0.6658
50105-3,BT-20,10142-101-1,Trametinib,3.33,uM,LJP5,2,P20,72,hr,1657,3989,5610,0.7110,0.6474
50105-3,BT-20,10142-101-1,Trametinib,3.33,uM,LJP5,3,P20,72,hr,1657,4398,5529,0.7954,0.7532
50105-3,BT-20,10142-101-1,Trametinib,10,uM,LJP5,1,P19,72,hr,1657,4236,5624,0.7532,0.7029
50105-3,BT-20,10142-101-1,Trametinib,10,uM,LJP5,2,P19,72,hr,1657,4409,5610,0.7858,0.7439
50105-3,BT-20,10142-101-1,Trametinib,10,uM,LJP5,3,P19,72,hr,1657,4384,5529,0.7928,0.7499
50105-3,BT-20,10146-101-1,Omipalisib,0.04,uM,LJP6,1,N06,72,hr,1657,1575,5244,0.3003,-0.0303
50105-3,BT-20,10146-101-1,Omipalisib,0.04,uM,LJP6,2,N06,72,hr,1657,1540,5360,0.2873,-0.0426
50105-3,BT-20,10146-101-1,Omipalisib,0.04,uM,LJP6,3,N06,72,hr,1657,1724,5546,0.3109,0.0228
50105-3,BT-20,10146-101-1,Omipalisib,0.12,uM,LJP6,1,N05,72,hr,1657,1363,5244,0.2599,-0.1111
50105-3,BT-20,10146-101-1,Omipalisib,0.12,uM,LJP6,2,N05,72,hr,1657,1351,5360,0.2520,-0.1138
50105-3,BT-20,10146-101-1,Omipalisib,0.12,uM,LJP6,3,N05,72,hr,1657,1600,5546,0.2886,-0.0200
50105-3,BT-20,10146-101-1,Omipalisib,0.37,uM,LJP6,1,N04,72,hr,1657,1273,5244,0.2427,-0.1469
50105-3,BT-20,10146-101-1,Omipalisib,0.37,uM,LJP6,2,N04,72,hr,1657,1271,5360,0.2371,-0.1452
50105-3,BT-20,10146-101-1,Omipalisib,0.37,uM,LJP6,3,N04,72,hr,1657,1377,5546,0.2483,-0.1010
50105-3,BT-20,10146-101-1,Omipalisib,1.11,uM,LJP6,1,N03,72,hr,1657,1256,5244,0.2395,-0.1538
50105-3,BT-20,10146-101-1,Omipalisib,1.11,uM,LJP6,2,N03,72,hr,1657,1192,5360,0.2224,-0.1770
50105-3,BT-20,10146-101-1,Omipalisib,1.11,uM,LJP6,3,N03,72,hr,1657,1114,5546,0.2009,-0.2040
50105-3,BT-20,10146-101-1,Omipalisib,3.33,uM,LJP6,1,N02,72,hr,1657,1245,5244,0.2374,-0.1583
50105-3,BT-20,10146-101-1,Omipalisib,3.33,uM,LJP6,2,N02,72,hr,1657,1316,5360,0.2455,-0.1275
50105-3,BT-20,10146-101-1,Omipalisib,3.33,uM,LJP6,3,N02,72,hr,1657,1093,5546,0.1971,-0.2126
50105-3,BT-20,10146-101-1,Omipalisib,10,uM,LJP6,1,N01,72,hr,1657,1152,5244,0.2197,-0.1967
50105-3,BT-20,10146-101-1,Omipalisib,10,uM,LJP6,2,N01,72,hr,1657,1060,5360,0.1978,-0.2321
50105-3,BT-20,10146-101-1,Omipalisib,10,uM,LJP6,3,N01,72,hr,1657,1179,5546,0.2126,-0.1777
50105-3,BT-20,10147-101-1,Buparlisib,0.04,uM,LJP5,1,H06,72,hr,1657,5360,5624,0.9530,0.9461
50105-3,BT-20,10147-101-1,Buparlisib,0.04,uM,LJP5,2,H06,72,hr,1657,6017,5610,1.0724,1.0811
50105-3,BT-20,10147-101-1,Buparlisib,0.04,uM,LJP5,3,H06,72,hr,1657,5691,5529,1.0292,1.0334
