Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Time Interval (hr),Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,22.37,11.8,0.4083
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,24.34,11.8,0.2474
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,26.31,11.8,0.1279
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,28.28,11.8,0.1165
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,30.24,11.8,0.1095
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,32.22,11.8,0.1164
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,34.19,11.8,0.1179
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,36.16,11.8,0.1067
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,38.13,11.8,0.1007
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,40.10,11.8,0.0686
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,42.07,11.8,0.0456
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,44.04,11.8,0.0501
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,46.00,11.8,0.0502
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,47.98,11.8,0.0656
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,49.95,11.8,0.0779
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,51.92,11.8,0.0465
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,53.89,11.8,0.0555
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,56.36,12.8,0.0675
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,58.33,12.8,0.0203
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,60.30,12.8,0.0327
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,62.27,12.8,0.0814
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,64.24,12.8,0.1094
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,66.21,12.8,0.0638
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,68.68,11.8,0.0398
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,70.65,11.8,0.1351
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,72.62,11.8,0.1322
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,74.59,11.8,0.1293
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,76.56,11.8,0.1785
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,78.53,11.8,0.1819
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,80.50,11.8,0.0795
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,82.47,11.8,0.0910
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,84.44,11.8,0.1327
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,86.41,11.8,0.0156
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,88.39,11.8,-0.2904
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,14.50,11.8,0.6236
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,16.47,11.8,0.5993
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,18.43,11.8,0.5715
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,20.40,11.8,0.5416
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,22.37,11.8,0.4425
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,24.34,11.8,0.3875
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,26.31,11.8,0.2894
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,28.28,11.8,0.2637
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,30.24,11.8,0.2077
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,32.22,11.8,0.1431
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,34.19,11.8,0.1750
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,36.16,11.8,0.1620
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,38.13,11.8,0.1560
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,40.10,11.8,0.0908
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,42.07,11.8,0.0617
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,44.04,11.8,0.0743
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,46.00,11.8,0.0825
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,47.98,11.8,0.0552
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,49.95,11.8,0.0853
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,51.92,11.8,0.0670
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,53.89,11.8,0.0785
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,56.36,12.8,0.0902
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,58.33,12.8,0.0302
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,60.30,12.8,0.0858
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,62.27,12.8,0.0151
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,64.24,12.8,0.0808
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,66.21,12.8,0.1666
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,68.68,11.8,0.0288
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,70.65,11.8,0.1063
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,72.62,11.8,-0.0060
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,74.59,11.8,0.1158
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,76.56,11.8,-0.0241
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,78.53,11.8,0.0651
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,80.50,11.8,0.4719
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,82.47,11.8,-0.0247
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,84.44,11.8,0.1052
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,86.41,11.8,-0.0396
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,88.39,11.8,0.1415
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,14.50,11.8,0.6529
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,16.47,11.8,0.5374
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,18.43,11.8,0.4317
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,20.40,11.8,0.3724
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,22.37,11.8,0.2889
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,24.34,11.8,0.1795
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,26.31,11.8,0.1118
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,28.28,11.8,0.1727
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,30.24,11.8,0.2038
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,32.22,11.8,0.1985
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,34.19,11.8,0.2070
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,36.16,11.8,0.2134
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,38.13,11.8,0.2024
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,40.10,11.8,0.1147
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,42.07,11.8,0.1476
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,44.04,11.8,0.1993
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,46.00,11.8,0.2032
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,47.98,11.8,0.2385
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,49.95,11.8,0.2876
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,51.92,11.8,0.2748
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,53.89,11.8,0.1521
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,56.36,12.8,0.1145
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,58.33,12.8,0.0992
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,60.30,12.8,0.1234
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,62.27,12.8,0.1334
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,64.24,12.8,0.2025
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,66.21,12.8,0.2185
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,68.68,11.8,0.1472
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,70.65,11.8,0.3106
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,72.62,11.8,0.2270
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,74.59,11.8,0.2487
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,76.56,11.8,0.2236
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,78.53,11.8,0.2365
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,80.50,11.8,0.5077
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,82.47,11.8,0.1439
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,84.44,11.8,0.2084
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,86.41,11.8,0.2248
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,88.39,11.8,0.4707
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,14.50,11.8,1.1485
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,16.47,11.8,0.8498
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,18.43,11.8,0.7438
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,20.40,11.8,0.7261
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,22.37,11.8,0.7369
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,24.34,11.8,0.8093
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,26.31,11.8,0.9089
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,28.28,11.8,0.9085
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,30.24,11.8,0.9273
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,32.22,11.8,0.9346
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,34.19,11.8,0.9761
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,36.16,11.8,0.9071
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,38.13,11.8,0.9004
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,40.10,11.8,1.0090
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,42.07,11.8,0.9982
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,44.04,11.8,1.0107
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,46.00,11.8,1.0317
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,47.98,11.8,1.1228
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,49.95,11.8,1.3308
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,51.92,11.8,1.4597
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,53.89,11.8,1.7132
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,56.36,12.8,2.0281
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,58.33,12.8,2.1797
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,60.30,12.8,2.2269
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,62.27,12.8,2.2387
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,64.24,12.8,2.4020
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,66.21,12.8,2.2324
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,68.68,11.8,1.9310
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,70.65,11.8,1.6649
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,72.62,11.8,1.0101
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,74.59,11.8,0.6621
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,76.56,11.8,0.5913
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,78.53,11.8,0.6035
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,80.50,11.8,0.4536
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,82.47,11.8,0.3447
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,84.44,11.8,0.3427
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,86.41,11.8,0.3256
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,88.39,11.8,0.2718
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,14.50,11.8,0.8703
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,16.47,11.8,0.8525
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,18.43,11.8,0.8864
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,20.40,11.8,0.8881
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,22.37,11.8,0.9126
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,24.34,11.8,1.0711
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,26.31,11.8,1.1021
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,28.28,11.8,1.1022
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,30.24,11.8,1.1058
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,32.22,11.8,1.1267
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,34.19,11.8,1.1779
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,36.16,11.8,1.0332
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,38.13,11.8,1.0311
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,40.10,11.8,1.1259
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,42.07,11.8,1.0830
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,44.04,11.8,1.0260
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,46.00,11.8,0.9124
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,47.98,11.8,0.8901
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,49.95,11.8,0.7125
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,51.92,11.8,0.7452
