Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Mean Total Cell Count Before Treatment,Mean Total Cell Count After Treatment,Mean Total Control Cell Count,Mean Relative Cell Count,Mean Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,72.20,56.33,3477,8053,0.4359,0.7146
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,73.90,56.33,3586,8150,0.4450,0.7219
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,75.60,56.33,3712,7992,0.4673,0.7336
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,77.30,56.33,3819,8135,0.4737,0.7408
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,79.00,56.33,3935,8048,0.4927,0.7474
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,80.70,56.33,4047,7920,0.5142,0.7555
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,82.40,56.33,4170,7810,0.5360,0.7651
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,84.10,56.33,4262,7655,0.5572,0.7756
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,85.80,56.33,4386,7583,0.5789,0.7844
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,87.50,56.33,4491,7334,0.6117,0.7972
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,89.20,56.33,4589,7229,0.6339,0.8036
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,90.90,56.33,4690,7174,0.6528,0.8096
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,92.60,56.33,4835,7065,0.6834,0.8224
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,94.30,56.33,4940,6924,0.7129,0.8328
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,95.70,27.76,4615,6712,0.6876,0.8431
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,2.30,56.33,285,255,1.1379,0.5187
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,4.00,56.33,321,303,1.0674,0.4606
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,5.70,56.33,356,342,1.0447,0.4349
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,7.40,56.33,397,385,1.0353,0.4207
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,9.10,56.33,433,424,1.0244,0.4204
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,10.80,56.33,458,465,0.9907,0.3944
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,12.50,56.33,498,510,0.9794,0.5315
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,14.20,56.33,575,634,0.9061,0.6929
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,15.90,56.33,658,726,0.8999,0.7303
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,17.60,56.33,695,868,0.7949,0.6937
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,19.30,56.33,748,1090,0.6706,0.6595
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,21.00,56.33,758,1286,0.5756,0.6198
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,22.80,56.33,781,1460,0.5228,0.6033
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,24.50,56.33,791,1615,0.4794,0.5976
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,26.20,56.33,795,1764,0.4414,0.5768
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,27.90,56.33,815,1907,0.4181,0.5762
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,29.60,56.33,840,2050,0.4013,0.5865
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,31.30,56.33,868,2241,0.3789,0.5712
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,33.00,56.33,926,2479,0.3643,0.5787
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,34.70,56.33,971,2720,0.3475,0.5691
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,36.40,56.33,1034,2958,0.3408,0.5825
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,38.10,56.33,1072,3168,0.3298,0.5780
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,39.80,56.33,1115,3393,0.3208,0.5767
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,41.50,56.33,1161,3667,0.3090,0.5822
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,43.20,56.33,1199,3942,0.2974,0.5808
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,44.90,56.33,1225,4212,0.2850,0.5775
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,46.60,56.33,1265,4538,0.2725,0.5776
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,48.30,56.33,1255,4875,0.2504,0.5550
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,50.00,56.33,1309,5234,0.2439,0.5582
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,51.70,56.33,1402,5553,0.2469,0.5687
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,53.40,56.33,1471,5809,0.2475,0.5734
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,55.10,56.33,1530,6087,0.2454,0.5718
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,56.80,56.33,1599,6354,0.2447,0.5778
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,58.50,56.33,1633,6599,0.2397,0.5781
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,60.20,56.33,1724,6852,0.2437,0.5868
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,61.90,56.33,1787,7075,0.2445,0.5860
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,63.60,56.33,1854,7339,0.2444,0.5886
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,65.30,56.33,1869,7570,0.2378,0.5811
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,67.00,56.33,1947,7731,0.2430,0.5890
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,68.70,56.33,2017,7933,0.2456,0.5946
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,70.50,56.33,2067,7990,0.2496,0.5994
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,72.20,56.33,2088,8053,0.2498,0.5953
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,73.90,56.33,2122,8150,0.2512,0.5985
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,75.60,56.33,2134,7992,0.2586,0.6013
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,77.30,56.33,2136,8135,0.2544,0.6012
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,79.00,56.33,2119,8048,0.2558,0.5985
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,80.70,56.33,2125,7920,0.2610,0.5954
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,82.40,56.33,2078,7810,0.2603,0.5945
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,84.10,56.33,2020,7655,0.2589,0.5884
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,85.80,56.33,2083,7583,0.2704,0.5913
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,87.50,56.33,2009,7334,0.2714,0.5855
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,89.20,56.33,1986,7229,0.2728,0.5769
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,90.90,56.33,1927,7174,0.2673,0.5582
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,92.60,56.33,1948,7065,0.2747,0.5544
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,94.30,56.33,1936,6924,0.2792,0.5435
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,95.70,27.76,1591,6712,0.2371,0.5571
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,2.30,56.33,309,255,1.2487,0.5467
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,4.00,56.33,333,303,1.1114,0.4680
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,5.70,56.33,368,342,1.0859,0.4416
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,7.40,56.33,407,385,1.0681,0.4226
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,9.10,56.33,448,424,1.0649,0.4329
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,10.80,56.33,493,465,1.0703,0.5025
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,12.50,56.33,513,510,1.0124,0.5347
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,14.20,56.33,567,634,0.9029,0.6523
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,15.90,56.33,618,726,0.8599,0.6876
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,17.60,56.33,684,868,0.7932,0.7029
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,19.30,56.33,760,1090,0.7206,0.6809
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,21.00,56.33,801,1286,0.6433,0.6594
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,22.80,56.33,814,1460,0.5709,0.6322
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,24.50,56.33,828,1615,0.5235,0.6266
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,26.20,56.33,833,1764,0.4814,0.6085
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,27.90,56.33,840,1907,0.4497,0.6090
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,29.60,56.33,859,2050,0.4267,0.5977
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,31.30,56.33,890,2241,0.4054,0.5984
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,33.00,56.33,930,2479,0.3838,0.5934
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,34.70,56.33,957,2720,0.3600,0.5846
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,36.40,56.33,1011,2958,0.3496,0.5916
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,38.10,56.33,1066,3168,0.3438,0.5943
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,39.80,56.33,1116,3393,0.3351,0.5964
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,41.50,56.33,1154,3667,0.3221,0.5966
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,43.20,56.33,1188,3942,0.3080,0.5915
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,44.90,56.33,1227,4212,0.2966,0.5904
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,46.60,56.33,1256,4538,0.2828,0.5866
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,48.30,56.33,1287,4875,0.2701,0.5804
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,50.00,56.33,1322,5234,0.2572,0.5763
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,51.70,56.33,1377,5553,0.2524,0.5791
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,53.40,56.33,1429,5809,0.2502,0.5831
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,55.10,56.33,1478,6087,0.2472,0.5852
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,56.80,56.33,1529,6354,0.2467,0.5859
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,58.50,56.33,1583,6599,0.2465,0.5897
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,60.20,56.33,1635,6852,0.2463,0.5919
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,61.90,56.33,1708,7075,0.2496,0.5982
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,63.60,56.33,1759,7339,0.2476,0.5969
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,65.30,56.33,1803,7570,0.2462,0.5990
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,67.00,56.33,1846,7731,0.2481,0.6010
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,68.70,56.33,1877,7933,0.2459,0.6000
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,70.50,56.33,1904,7990,0.2486,0.6023
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,72.20,56.33,1937,8053,0.2509,0.6057
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,73.90,56.33,1947,8150,0.2493,0.6040
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,75.60,56.33,1983,7992,0.2561,0.6108
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,77.30,56.33,2000,8135,0.2550,0.6116
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,79.00,56.33,1993,8048,0.2553,0.6101
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,80.70,56.33,1993,7920,0.2584,0.6133
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,82.40,56.33,2010,7810,0.2629,0.6196
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,84.10,56.33,2039,7655,0.2703,0.6223
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,85.80,56.33,2036,7583,0.2717,0.6270
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,87.50,56.33,2066,7334,0.2833,0.6325
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,89.20,56.33,2094,7229,0.2908,0.6401
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,90.90,56.33,2132,7174,0.2981,0.6445
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,92.60,56.33,2150,7065,0.3050,0.6470
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,94.30,56.33,2187,6924,0.3160,0.6533
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,95.70,27.76,2261,6712,0.3369,0.6920
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,2.30,56.33,282,255,1.1137,0.5394
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,4.00,56.33,325,303,1.0756,0.5044
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,5.70,56.33,363,342,1.0596,0.4812
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,7.40,56.33,408,385,1.0593,0.4836
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,9.10,56.33,449,424,1.0593,0.4823
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,10.80,56.33,472,465,1.0158,0.4698
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,12.50,56.33,505,510,0.9903,0.4914
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,14.20,56.33,511,634,0.8067,0.4623
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,15.90,56.33,514,726,0.7092,0.4421
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,17.60,56.33,536,868,0.6171,0.4466
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,19.30,56.33,538,1090,0.4985,0.4106
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,21.00,56.33,549,1286,0.4298,0.3982
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,22.80,56.33,565,1460,0.3877,0.4108
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,24.50,56.33,582,1615,0.3596,0.4061
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,26.20,56.33,599,1764,0.3386,0.4115
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,27.90,56.33,606,1907,0.3170,0.4131
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,29.60,56.33,622,2050,0.3026,0.4160
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,31.30,56.33,646,2241,0.2870,0.4180
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,33.00,56.33,674,2479,0.2705,0.4213
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,34.70,56.33,710,2720,0.2594,0.4241
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,36.40,56.33,751,2958,0.2518,0.4321
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,38.10,56.33,773,3168,0.2422,0.4361
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,39.80,56.33,823,3393,0.2405,0.4515
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,41.50,56.33,848,3667,0.2292,0.4471
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,43.20,56.33,871,3942,0.2192,0.4445
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,44.90,56.33,909,4212,0.2139,0.4497
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,46.60,56.33,926,4538,0.2025,0.4450
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,48.30,56.33,941,4875,0.1917,0.4369
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,50.00,56.33,971,5234,0.1842,0.4414
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,51.70,56.33,1010,5553,0.1806,0.4491
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,53.40,56.33,1045,5809,0.1786,0.4525
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,55.10,56.33,1072,6087,0.1748,0.4511
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,56.80,56.33,1111,6354,0.1734,0.4526
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,58.50,56.33,1153,6599,0.1733,0.4582
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,60.20,56.33,1189,6852,0.1720,0.4603
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,61.90,56.33,1226,7075,0.1718,0.4566
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,63.60,56.33,1259,7339,0.1702,0.4647
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,65.30,56.33,1294,7570,0.1698,0.4646
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,67.00,56.33,1324,7731,0.1701,0.4633
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,68.70,56.33,1352,7933,0.1692,0.4665
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,70.50,56.33,1384,7990,0.1724,0.4700
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,72.20,56.33,1425,8053,0.1760,0.4749
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,73.90,56.33,1443,8150,0.1762,0.4765
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,75.60,56.33,1477,7992,0.1837,0.4839
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,77.30,56.33,1497,8135,0.1830,0.4875
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,79.00,56.33,1526,8048,0.1884,0.4904
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,80.70,56.33,1563,7920,0.1960,0.4971
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,82.40,56.33,1591,7810,0.2022,0.5053
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,84.10,56.33,1629,7655,0.2113,0.5117
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,85.80,56.33,1656,7583,0.2169,0.5166
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,87.50,56.33,1704,7334,0.2310,0.5290
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,89.20,56.33,1747,7229,0.2404,0.5374
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,90.90,56.33,1791,7174,0.2484,0.5455
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,92.60,56.33,1837,7065,0.2589,0.5544
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,94.30,56.33,1878,6924,0.2708,0.5602
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,95.70,27.76,1567,6712,0.2335,0.5447
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,2.30,56.33,300,255,1.1804,0.5748
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,4.00,56.33,333,303,1.0966,0.5034
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,5.70,56.33,370,342,1.0780,0.4707
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,7.40,56.33,405,385,1.0505,0.4428
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,9.10,56.33,443,424,1.0455,0.4645
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,10.80,56.33,485,465,1.0440,0.5177
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,12.50,56.33,515,510,1.0114,0.5821
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,14.20,56.33,624,634,0.9859,0.7847
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,15.90,56.33,707,726,0.9762,0.8462
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,17.60,56.33,761,868,0.8787,0.8472
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,19.30,56.33,849,1090,0.7865,0.8517
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,21.00,56.33,925,1286,0.7276,0.8500
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,22.80,56.33,977,1460,0.6747,0.8352
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,24.50,56.33,989,1615,0.6173,0.8076
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,26.20,56.33,1012,1764,0.5778,0.7897
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,27.90,56.33,1019,1907,0.5383,0.7707
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,29.60,56.33,1055,2050,0.5171,0.7631
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,31.30,56.33,1068,2241,0.4790,0.7443
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,33.00,56.33,1106,2479,0.4483,0.7303
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,34.70,56.33,1127,2720,0.4165,0.7140
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,36.40,56.33,1155,2958,0.3920,0.7022
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,38.10,56.33,1196,3168,0.3785,0.6968
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,39.80,56.33,1225,3393,0.3614,0.6890
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,41.50,56.33,1264,3667,0.3454,0.6811
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,43.20,56.33,1294,3942,0.3290,0.6729
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,44.90,56.33,1310,4212,0.3113,0.6635
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,46.60,56.33,1337,4538,0.2952,0.6548
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,48.30,56.33,1372,4875,0.2821,0.6479
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,50.00,56.33,1398,5234,0.2672,0.6397
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,51.70,56.33,1426,5553,0.2567,0.6343
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,53.40,56.33,1464,5809,0.2521,0.6329
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,55.10,56.33,1500,6087,0.2465,0.6307
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,56.80,56.33,1528,6354,0.2408,0.6281
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,58.50,56.33,1577,6599,0.2391,0.6294
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,60.20,56.33,1643,6852,0.2401,0.6324
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,61.90,56.33,1651,7075,0.2338,0.6283
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,63.60,56.33,1688,7339,0.2305,0.6276
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,65.30,56.33,1731,7570,0.2292,0.6283
