Cell Line HMS LINCS ID,Cell Line Name,Protein HMS LINCS ID,Protein Name,Image,Protein Ligand Concentration,Conc unit,Time,Time unit,Measured Protein,Measured Protein Value
50576-2,184B5,200859,SCF,44984,1,ng/ml,90,minute,pAkt,459.345
50576-2,184B5,200859,SCF,45060,100,ng/ml,90,minute,pAkt,470.093
50576-2,184B5,200859,SCF,44600,1,ng/ml,10,minute,pErk,1348.413
50576-2,184B5,200859,SCF,44863,100,ng/ml,10,minute,pErk,1235.924
50576-2,184B5,200859,SCF,44843,1,ng/ml,30,minute,pErk,1084.903
50576-2,184B5,200859,SCF,44755,100,ng/ml,30,minute,pErk,898.549
50576-2,184B5,200859,SCF,44735,1,ng/ml,90,minute,pErk,1446.111
50576-2,184B5,200859,SCF,44656,100,ng/ml,90,minute,pErk,1151.852
50576-2,184B5,200859,SCF,45876,1,ng/ml,10,minute,pJnk,60.710
50576-2,184B5,200859,SCF,45800,100,ng/ml,10,minute,pJnk,147.874
50576-2,184B5,200859,SCF,46075,1,ng/ml,30,minute,pJnk,67.877
50576-2,184B5,200859,SCF,45896,100,ng/ml,30,minute,pJnk,68.319
50576-2,184B5,200859,SCF,45860,1,ng/ml,90,minute,pJnk,59.195
50576-2,184B5,200859,SCF,45980,100,ng/ml,90,minute,pJnk,198.664
50576-2,184B5,200859,SCF,45619,1,ng/ml,10,minute,pP38,201.636
50576-2,184B5,200859,SCF,45463,100,ng/ml,10,minute,pP38,215.353
50576-2,184B5,200859,SCF,45659,1,ng/ml,30,minute,pP38,207.268
50576-2,184B5,200859,SCF,45483,100,ng/ml,30,minute,pP38,208.737
50576-2,184B5,200859,SCF,45404,1,ng/ml,90,minute,pP38,207.095
50576-2,184B5,200859,SCF,45743,100,ng/ml,90,minute,pP38,212.620
50576-2,184B5,200864,VEGF165,44983,1,ng/ml,10,minute,pAkt,353.084
50576-2,184B5,200864,VEGF165,45200,100,ng/ml,10,minute,pAkt,384.594
50576-2,184B5,200864,VEGF165,45124,1,ng/ml,30,minute,pAkt,438.037
50576-2,184B5,200864,VEGF165,45064,100,ng/ml,30,minute,pAkt,369.011
50576-2,184B5,200864,VEGF165,45128,1,ng/ml,90,minute,pAkt,408.226
50576-2,184B5,200864,VEGF165,45100,100,ng/ml,90,minute,pAkt,414.161
50576-2,184B5,200864,VEGF165,44599,1,ng/ml,10,minute,pErk,1071.857
50576-2,184B5,200864,VEGF165,44692,100,ng/ml,10,minute,pErk,1107.669
50576-2,184B5,200864,VEGF165,44823,1,ng/ml,30,minute,pErk,936.373
50576-2,184B5,200864,VEGF165,44620,100,ng/ml,30,minute,pErk,1121.238
50576-2,184B5,200864,VEGF165,44604,1,ng/ml,90,minute,pErk,1352.141
50576-2,184B5,200864,VEGF165,44684,100,ng/ml,90,minute,pErk,1339.785
50576-2,184B5,200864,VEGF165,45751,1,ng/ml,10,minute,pJnk,80.549
50576-2,184B5,200864,VEGF165,46000,100,ng/ml,10,minute,pJnk,66.757
50576-2,184B5,200864,VEGF165,46060,1,ng/ml,30,minute,pJnk,71.389
50576-2,184B5,200864,VEGF165,46056,100,ng/ml,30,minute,pJnk,64.207
50576-2,184B5,200864,VEGF165,45764,1,ng/ml,90,minute,pJnk,87.843
50576-2,184B5,200864,VEGF165,45760,100,ng/ml,90,minute,pJnk,66.657
50576-2,184B5,200864,VEGF165,45367,1,ng/ml,10,minute,pP38,173.551
50576-2,184B5,200864,VEGF165,45687,100,ng/ml,10,minute,pP38,178.643
50576-2,184B5,200864,VEGF165,45535,1,ng/ml,30,minute,pP38,184.262
50576-2,184B5,200864,VEGF165,45479,100,ng/ml,30,minute,pP38,201.571
50576-2,184B5,200864,VEGF165,45376,1,ng/ml,90,minute,pP38,179.908
50576-2,184B5,200864,VEGF165,45735,100,ng/ml,90,minute,pP38,190.311
50576-2,184B5,,,45332,0,ng/ml,,,pAkt,425.706
50576-2,184B5,,,44708,0,ng/ml,,,pErk,1279.449
50576-2,184B5,,,45984,0,ng/ml,,,pJnk,64.486
50576-2,184B5,,,45511,0,ng/ml,,,pP38,203.370
50091-3,AU565,200852,BTC,20920,1,ng/ml,10,minute,pAkt,4277.544
50091-3,AU565,200852,BTC,20868,100,ng/ml,10,minute,pAkt,6932.111
50091-3,AU565,200852,BTC,21028,1,ng/ml,30,minute,pAkt,4120.110
50091-3,AU565,200852,BTC,20860,100,ng/ml,30,minute,pAkt,7686.344
50091-3,AU565,200852,BTC,20932,1,ng/ml,90,minute,pAkt,2959.211
50091-3,AU565,200852,BTC,21152,100,ng/ml,90,minute,pAkt,6710.687
50091-3,AU565,200852,BTC,20496,1,ng/ml,10,minute,pErk,17221.560
50091-3,AU565,200852,BTC,20732,100,ng/ml,10,minute,pErk,22441.174
50091-3,AU565,200852,BTC,20600,1,ng/ml,30,minute,pErk,17158.754
50091-3,AU565,200852,BTC,20708,100,ng/ml,30,minute,pErk,21798.615
50091-3,AU565,200852,BTC,20520,1,ng/ml,90,minute,pErk,12801.391
50091-3,AU565,200852,BTC,20580,100,ng/ml,90,minute,pErk,15891.595
50091-3,AU565,200852,BTC,21752,1,ng/ml,10,minute,pJnk,192.668
50091-3,AU565,200852,BTC,21880,100,ng/ml,10,minute,pJnk,301.186
50091-3,AU565,200852,BTC,21636,1,ng/ml,30,minute,pJnk,181.935
50091-3,AU565,200852,BTC,21608,100,ng/ml,30,minute,pJnk,262.624
50091-3,AU565,200852,BTC,21748,1,ng/ml,90,minute,pJnk,253.447
50091-3,AU565,200852,BTC,21816,100,ng/ml,90,minute,pJnk,177.024
50091-3,AU565,200852,BTC,21540,1,ng/ml,10,minute,pP38,790.030
50091-3,AU565,200852,BTC,21296,100,ng/ml,10,minute,pP38,2185.097
50091-3,AU565,200852,BTC,21276,1,ng/ml,30,minute,pP38,646.336
50091-3,AU565,200852,BTC,21516,100,ng/ml,30,minute,pP38,927.461
50091-3,AU565,200852,BTC,21384,1,ng/ml,90,minute,pP38,580.117
50091-3,AU565,200852,BTC,21436,100,ng/ml,90,minute,pP38,572.199
50091-3,AU565,200863,EFNA1,21148,1,ng/ml,10,minute,pAkt,3543.078
50091-3,AU565,200863,EFNA1,20872,100,ng/ml,10,minute,pAkt,3486.882
50091-3,AU565,200863,EFNA1,21084,1,ng/ml,30,minute,pAkt,3439.016
50091-3,AU565,200863,EFNA1,21116,100,ng/ml,30,minute,pAkt,3555.486
50091-3,AU565,200863,EFNA1,21124,1,ng/ml,90,minute,pAkt,3616.770
50091-3,AU565,200863,EFNA1,20924,100,ng/ml,90,minute,pAkt,3782.026
50091-3,AU565,200863,EFNA1,20636,1,ng/ml,10,minute,pErk,7415.234
50091-3,AU565,200863,EFNA1,20644,100,ng/ml,10,minute,pErk,7270.998
50091-3,AU565,200863,EFNA1,20628,1,ng/ml,30,minute,pErk,6925.443
50091-3,AU565,200863,EFNA1,20788,100,ng/ml,30,minute,pErk,7471.194
50091-3,AU565,200863,EFNA1,20588,1,ng/ml,90,minute,pErk,7943.114
50091-3,AU565,200863,EFNA1,20568,100,ng/ml,90,minute,pErk,7328.945
50091-3,AU565,200863,EFNA1,21920,1,ng/ml,10,minute,pJnk,172.999
50091-3,AU565,200863,EFNA1,21724,100,ng/ml,10,minute,pJnk,155.184
50091-3,AU565,200863,EFNA1,21892,1,ng/ml,30,minute,pJnk,159.149
50091-3,AU565,200863,EFNA1,21876,100,ng/ml,30,minute,pJnk,163.511
50091-3,AU565,200863,EFNA1,21736,1,ng/ml,90,minute,pJnk,150.481
50091-3,AU565,200863,EFNA1,21660,100,ng/ml,90,minute,pJnk,155.271
50091-3,AU565,200863,EFNA1,21456,1,ng/ml,10,minute,pP38,598.175
50091-3,AU565,200863,EFNA1,21228,100,ng/ml,10,minute,pP38,575.213
50091-3,AU565,200863,EFNA1,21352,1,ng/ml,30,minute,pP38,638.254
50091-3,AU565,200863,EFNA1,21472,100,ng/ml,30,minute,pP38,624.763
50091-3,AU565,200863,EFNA1,21524,1,ng/ml,90,minute,pP38,581.561
50091-3,AU565,200863,EFNA1,21320,100,ng/ml,90,minute,pP38,489.516
50091-3,AU565,200850,EGF,20948,1,ng/ml,10,minute,pAkt,4484.815
50091-3,AU565,200850,EGF,21136,100,ng/ml,10,minute,pAkt,6921.103
50091-3,AU565,200850,EGF,21172,1,ng/ml,30,minute,pAkt,4299.033
50091-3,AU565,200850,EGF,21008,100,ng/ml,30,minute,pAkt,6433.177
50091-3,AU565,200850,EGF,20936,1,ng/ml,90,minute,pAkt,2913.731
50091-3,AU565,200850,EGF,21000,100,ng/ml,90,minute,pAkt,5414.198
50091-3,AU565,200850,EGF,20456,1,ng/ml,10,minute,pErk,16044.865
50091-3,AU565,200850,EGF,20540,100,ng/ml,10,minute,pErk,23420.470
50091-3,AU565,200850,EGF,20512,1,ng/ml,30,minute,pErk,16382.599
50091-3,AU565,200850,EGF,20624,100,ng/ml,30,minute,pErk,21939.446
50091-3,AU565,200850,EGF,20656,1,ng/ml,90,minute,pErk,13436.596
50091-3,AU565,200850,EGF,20712,100,ng/ml,90,minute,pErk,16324.701
50091-3,AU565,200850,EGF,21940,1,ng/ml,10,minute,pJnk,183.148
50091-3,AU565,200850,EGF,21868,100,ng/ml,10,minute,pJnk,329.399
50091-3,AU565,200850,EGF,21832,1,ng/ml,30,minute,pJnk,179.276
50091-3,AU565,200850,EGF,21848,100,ng/ml,30,minute,pJnk,257.446
50091-3,AU565,200850,EGF,21900,1,ng/ml,90,minute,pJnk,180.969
50091-3,AU565,200850,EGF,21684,100,ng/ml,90,minute,pJnk,184.087
50091-3,AU565,200850,EGF,21232,1,ng/ml,10,minute,pP38,727.038
50091-3,AU565,200850,EGF,21340,100,ng/ml,10,minute,pP38,2478.121
50091-3,AU565,200850,EGF,21464,1,ng/ml,30,minute,pP38,582.885
50091-3,AU565,200850,EGF,21576,100,ng/ml,30,minute,pP38,826.602
50091-3,AU565,200850,EGF,21292,1,ng/ml,90,minute,pP38,540.525
50091-3,AU565,200850,EGF,21360,100,ng/ml,90,minute,pP38,553.684
50091-3,AU565,200851,EPR,20840,1,ng/ml,10,minute,pAkt,4263.614
50091-3,AU565,200851,EPR,21036,100,ng/ml,10,minute,pAkt,6240.151
50091-3,AU565,200851,EPR,20956,1,ng/ml,30,minute,pAkt,4783.828
50091-3,AU565,200851,EPR,21064,100,ng/ml,30,minute,pAkt,6402.446
50091-3,AU565,200851,EPR,20888,1,ng/ml,90,minute,pAkt,3196.446
50091-3,AU565,200851,EPR,21044,100,ng/ml,90,minute,pAkt,5234.464
50091-3,AU565,200851,EPR,20492,1,ng/ml,10,minute,pErk,18786.360
50091-3,AU565,200851,EPR,20672,100,ng/ml,10,minute,pErk,22450.690
50091-3,AU565,200851,EPR,20452,1,ng/ml,30,minute,pErk,17388.991
50091-3,AU565,200851,EPR,20784,100,ng/ml,30,minute,pErk,22565.774
50091-3,AU565,200851,EPR,20704,1,ng/ml,90,minute,pErk,14277.842
50091-3,AU565,200851,EPR,20700,100,ng/ml,90,minute,pErk,16861.200
50091-3,AU565,200851,EPR,21836,1,ng/ml,10,minute,pJnk,186.406
50091-3,AU565,200851,EPR,21908,100,ng/ml,10,minute,pJnk,292.370
50091-3,AU565,200851,EPR,21844,1,ng/ml,30,minute,pJnk,188.579
50091-3,AU565,200851,EPR,21692,100,ng/ml,30,minute,pJnk,271.741
50091-3,AU565,200851,EPR,21664,1,ng/ml,90,minute,pJnk,183.537
50091-3,AU565,200851,EPR,21856,100,ng/ml,90,minute,pJnk,183.886
50091-3,AU565,200851,EPR,21240,1,ng/ml,10,minute,pP38,705.051
50091-3,AU565,200851,EPR,21400,100,ng/ml,10,minute,pP38,2287.053
50091-3,AU565,200851,EPR,21284,1,ng/ml,30,minute,pP38,604.855
50091-3,AU565,200851,EPR,21300,100,ng/ml,30,minute,pP38,805.488
50091-3,AU565,200851,EPR,21244,1,ng/ml,90,minute,pP38,563.052
50091-3,AU565,200851,EPR,21460,100,ng/ml,90,minute,pP38,569.028
50091-3,AU565,200860,FGF-1,21188,1,ng/ml,10,minute,pAkt,3427.317
50091-3,AU565,200860,FGF-1,21072,100,ng/ml,10,minute,pAkt,3332.144
50091-3,AU565,200860,FGF-1,20844,1,ng/ml,30,minute,pAkt,3510.153
50091-3,AU565,200860,FGF-1,21120,100,ng/ml,30,minute,pAkt,4070.970
50091-3,AU565,200860,FGF-1,20968,1,ng/ml,90,minute,pAkt,3676.274
50091-3,AU565,200860,FGF-1,20896,100,ng/ml,90,minute,pAkt,3984.838
50091-3,AU565,200860,FGF-1,20444,1,ng/ml,10,minute,pErk,11262.497
50091-3,AU565,200860,FGF-1,20552,100,ng/ml,10,minute,pErk,10625.764
50091-3,AU565,200860,FGF-1,20620,1,ng/ml,30,minute,pErk,8641.367
50091-3,AU565,200860,FGF-1,20728,100,ng/ml,30,minute,pErk,7155.763
50091-3,AU565,200860,FGF-1,20688,1,ng/ml,90,minute,pErk,7918.403
50091-3,AU565,200860,FGF-1,20808,100,ng/ml,90,minute,pErk,7356.314
50091-3,AU565,200860,FGF-1,21776,1,ng/ml,10,minute,pJnk,146.768
50091-3,AU565,200860,FGF-1,21936,100,ng/ml,10,minute,pJnk,158.256
50091-3,AU565,200860,FGF-1,21872,1,ng/ml,30,minute,pJnk,152.220
50091-3,AU565,200860,FGF-1,21768,100,ng/ml,30,minute,pJnk,152.674
50091-3,AU565,200860,FGF-1,21852,1,ng/ml,90,minute,pJnk,161.397
50091-3,AU565,200860,FGF-1,21804,100,ng/ml,90,minute,pJnk,151.856
50091-3,AU565,200860,FGF-1,21564,1,ng/ml,10,minute,pP38,551.477
50091-3,AU565,200860,FGF-1,21236,100,ng/ml,10,minute,pP38,590.452
50091-3,AU565,200860,FGF-1,21308,1,ng/ml,30,minute,pP38,575.917
50091-3,AU565,200860,FGF-1,21556,100,ng/ml,30,minute,pP38,585.831
50091-3,AU565,200860,FGF-1,21496,1,ng/ml,90,minute,pP38,592.758
50091-3,AU565,200860,FGF-1,21368,100,ng/ml,90,minute,pP38,574.527
50091-3,AU565,200861,FGF-2,20992,1,ng/ml,10,minute,pAkt,3470.570
50091-3,AU565,200861,FGF-2,21180,100,ng/ml,10,minute,pAkt,3270.792
50091-3,AU565,200861,FGF-2,20984,1,ng/ml,30,minute,pAkt,3307.547
50091-3,AU565,200861,FGF-2,21076,100,ng/ml,30,minute,pAkt,3891.915
50091-3,AU565,200861,FGF-2,20916,1,ng/ml,90,minute,pAkt,3351.168
50091-3,AU565,200861,FGF-2,20852,100,ng/ml,90,minute,pAkt,3507.394
50091-3,AU565,200861,FGF-2,20680,1,ng/ml,10,minute,pErk,9155.637
50091-3,AU565,200861,FGF-2,20460,100,ng/ml,10,minute,pErk,11588.424
50091-3,AU565,200861,FGF-2,20596,1,ng/ml,30,minute,pErk,8283.254
50091-3,AU565,200861,FGF-2,20768,100,ng/ml,30,minute,pErk,8314.118
50091-3,AU565,200861,FGF-2,20508,1,ng/ml,90,minute,pErk,7453.712
50091-3,AU565,200861,FGF-2,20536,100,ng/ml,90,minute,pErk,8024.837
50091-3,AU565,200861,FGF-2,21620,1,ng/ml,10,minute,pJnk,138.355
50091-3,AU565,200861,FGF-2,21656,100,ng/ml,10,minute,pJnk,160.813
50091-3,AU565,200861,FGF-2,21700,1,ng/ml,30,minute,pJnk,146.737
50091-3,AU565,200861,FGF-2,21760,100,ng/ml,30,minute,pJnk,148.503
50091-3,AU565,200861,FGF-2,21956,1,ng/ml,90,minute,pJnk,151.135
50091-3,AU565,200861,FGF-2,21964,100,ng/ml,90,minute,pJnk,151.207
50091-3,AU565,200861,FGF-2,21260,1,ng/ml,10,minute,pP38,540.964
50091-3,AU565,200861,FGF-2,21272,100,ng/ml,10,minute,pP38,582.657
50091-3,AU565,200861,FGF-2,21264,1,ng/ml,30,minute,pP38,588.927
50091-3,AU565,200861,FGF-2,21220,100,ng/ml,30,minute,pP38,529.188
50091-3,AU565,200861,FGF-2,21392,1,ng/ml,90,minute,pP38,590.056
50091-3,AU565,200861,FGF-2,21548,100,ng/ml,90,minute,pP38,529.285
50091-3,AU565,200858,HGF,21168,1,ng/ml,10,minute,pAkt,3844.658
50091-3,AU565,200858,HGF,21160,100,ng/ml,10,minute,pAkt,5677.771
50091-3,AU565,200858,HGF,21068,1,ng/ml,30,minute,pAkt,3977.511
50091-3,AU565,200858,HGF,21192,100,ng/ml,30,minute,pAkt,5929.861
50091-3,AU565,200858,HGF,21024,1,ng/ml,90,minute,pAkt,4446.796
50091-3,AU565,200858,HGF,21132,100,ng/ml,90,minute,pAkt,4583.049
50091-3,AU565,200858,HGF,20724,1,ng/ml,10,minute,pErk,8171.823
50091-3,AU565,200858,HGF,20564,100,ng/ml,10,minute,pErk,21829.497
50091-3,AU565,200858,HGF,20792,1,ng/ml,30,minute,pErk,7241.375
50091-3,AU565,200858,HGF,20484,100,ng/ml,30,minute,pErk,17319.905
50091-3,AU565,200858,HGF,20476,1,ng/ml,90,minute,pErk,7595.544
50091-3,AU565,200858,HGF,20500,100,ng/ml,90,minute,pErk,12925.053
50091-3,AU565,200858,HGF,21884,1,ng/ml,10,minute,pJnk,151.929
50091-3,AU565,200858,HGF,21784,100,ng/ml,10,minute,pJnk,234.258
50091-3,AU565,200858,HGF,21728,1,ng/ml,30,minute,pJnk,150.624
50091-3,AU565,200858,HGF,21740,100,ng/ml,30,minute,pJnk,203.011
50091-3,AU565,200858,HGF,21932,1,ng/ml,90,minute,pJnk,150.285
50091-3,AU565,200858,HGF,21944,100,ng/ml,90,minute,pJnk,164.223
50091-3,AU565,200858,HGF,21420,1,ng/ml,10,minute,pP38,578.172
50091-3,AU565,200858,HGF,21440,100,ng/ml,10,minute,pP38,877.271
50091-3,AU565,200858,HGF,21476,1,ng/ml,30,minute,pP38,612.186
50091-3,AU565,200858,HGF,21252,100,ng/ml,30,minute,pP38,654.551
50091-3,AU565,200858,HGF,21268,1,ng/ml,90,minute,pP38,638.192
50091-3,AU565,200858,HGF,21328,100,ng/ml,90,minute,pP38,601.118
50091-3,AU565,200853,NRG1,20928,1,ng/ml,10,minute,pAkt,5008.654
50091-3,AU565,200853,NRG1,21056,100,ng/ml,10,minute,pAkt,7632.061
50091-3,AU565,200853,NRG1,21040,1,ng/ml,30,minute,pAkt,6723.275
50091-3,AU565,200853,NRG1,21080,100,ng/ml,30,minute,pAkt,7943.629
50091-3,AU565,200853,NRG1,21176,1,ng/ml,90,minute,pAkt,6566.002
50091-3,AU565,200853,NRG1,21096,100,ng/ml,90,minute,pAkt,6405.040
50091-3,AU565,200853,NRG1,20748,1,ng/ml,10,minute,pErk,12319.844
50091-3,AU565,200853,NRG1,20716,100,ng/ml,10,minute,pErk,23411.491
50091-3,AU565,200853,NRG1,20548,1,ng/ml,30,minute,pErk,12674.234
50091-3,AU565,200853,NRG1,20684,100,ng/ml,30,minute,pErk,20134.688
50091-3,AU565,200853,NRG1,20648,1,ng/ml,90,minute,pErk,12175.732
50091-3,AU565,200853,NRG1,20816,100,ng/ml,90,minute,pErk,12428.745
50091-3,AU565,200853,NRG1,21912,1,ng/ml,10,minute,pJnk,170.025
50091-3,AU565,200853,NRG1,21840,100,ng/ml,10,minute,pJnk,277.802
50091-3,AU565,200853,NRG1,21632,1,ng/ml,30,minute,pJnk,165.503
50091-3,AU565,200853,NRG1,21628,100,ng/ml,30,minute,pJnk,221.399
50091-3,AU565,200853,NRG1,21688,1,ng/ml,90,minute,pJnk,168.358
50091-3,AU565,200853,NRG1,21808,100,ng/ml,90,minute,pJnk,172.433
50091-3,AU565,200853,NRG1,21572,1,ng/ml,10,minute,pP38,578.319
50091-3,AU565,200853,NRG1,21452,100,ng/ml,10,minute,pP38,1966.562
50091-3,AU565,200853,NRG1,21376,1,ng/ml,30,minute,pP38,629.720
50091-3,AU565,200853,NRG1,21280,100,ng/ml,30,minute,pP38,661.081
50091-3,AU565,200853,NRG1,21224,1,ng/ml,90,minute,pP38,544.928
50091-3,AU565,200853,NRG1,21584,100,ng/ml,90,minute,pP38,509.123
50091-3,AU565,200855,IGF-I,20876,1,ng/ml,10,minute,pAkt,3940.127
50091-3,AU565,200855,IGF-I,20848,100,ng/ml,10,minute,pAkt,3823.220
50091-3,AU565,200855,IGF-I,20884,1,ng/ml,30,minute,pAkt,3914.084
50091-3,AU565,200855,IGF-I,21060,100,ng/ml,30,minute,pAkt,4025.895
50091-3,AU565,200855,IGF-I,20836,1,ng/ml,90,minute,pAkt,3986.573
50091-3,AU565,200855,IGF-I,20900,100,ng/ml,90,minute,pAkt,4071.748
50091-3,AU565,200855,IGF-I,20576,1,ng/ml,10,minute,pErk,6607.559
50091-3,AU565,200855,IGF-I,20468,100,ng/ml,10,minute,pErk,6504.917
50091-3,AU565,200855,IGF-I,20480,1,ng/ml,30,minute,pErk,5986.799
50091-3,AU565,200855,IGF-I,20760,100,ng/ml,30,minute,pErk,6106.106
50091-3,AU565,200855,IGF-I,20592,1,ng/ml,90,minute,pErk,6152.339
50091-3,AU565,200855,IGF-I,20800,100,ng/ml,90,minute,pErk,5987.362
50091-3,AU565,200855,IGF-I,21680,1,ng/ml,10,minute,pJnk,151.341
50091-3,AU565,200855,IGF-I,21668,100,ng/ml,10,minute,pJnk,150.140
50091-3,AU565,200855,IGF-I,21828,1,ng/ml,30,minute,pJnk,147.833
50091-3,AU565,200855,IGF-I,21696,100,ng/ml,30,minute,pJnk,202.626
50091-3,AU565,200855,IGF-I,21916,1,ng/ml,90,minute,pJnk,152.023
50091-3,AU565,200855,IGF-I,21780,100,ng/ml,90,minute,pJnk,145.326
50091-3,AU565,200855,IGF-I,21380,1,ng/ml,10,minute,pP38,556.332
50091-3,AU565,200855,IGF-I,21532,100,ng/ml,10,minute,pP38,525.796
50091-3,AU565,200855,IGF-I,21544,1,ng/ml,30,minute,pP38,595.301
50091-3,AU565,200855,IGF-I,21492,100,ng/ml,30,minute,pP38,567.578
50091-3,AU565,200855,IGF-I,21512,1,ng/ml,90,minute,pP38,552.425
50091-3,AU565,200855,IGF-I,21344,100,ng/ml,90,minute,pP38,510.705
50091-3,AU565,200856,IGF-II,20988,1,ng/ml,10,minute,pAkt,3892.138
50091-3,AU565,200856,IGF-II,20864,100,ng/ml,10,minute,pAkt,3393.072
50091-3,AU565,200856,IGF-II,21140,1,ng/ml,30,minute,pAkt,3949.619
50091-3,AU565,200856,IGF-II,20952,100,ng/ml,30,minute,pAkt,4007.459
50091-3,AU565,200856,IGF-II,21004,1,ng/ml,90,minute,pAkt,4139.101
50091-3,AU565,200856,IGF-II,21164,100,ng/ml,90,minute,pAkt,3854.859
50091-3,AU565,200856,IGF-II,20448,1,ng/ml,10,minute,pErk,6482.014
50091-3,AU565,200856,IGF-II,20764,100,ng/ml,10,minute,pErk,6472.705
50091-3,AU565,200856,IGF-II,20572,1,ng/ml,30,minute,pErk,5907.110
50091-3,AU565,200856,IGF-II,20696,100,ng/ml,30,minute,pErk,6310.233
50091-3,AU565,200856,IGF-II,20772,1,ng/ml,90,minute,pErk,6311.550
50091-3,AU565,200856,IGF-II,20796,100,ng/ml,90,minute,pErk,6098.561
50091-3,AU565,200856,IGF-II,21960,1,ng/ml,10,minute,pJnk,158.565
50091-3,AU565,200856,IGF-II,21772,100,ng/ml,10,minute,pJnk,152.219
50091-3,AU565,200856,IGF-II,21708,1,ng/ml,30,minute,pJnk,153.378
50091-3,AU565,200856,IGF-II,21764,100,ng/ml,30,minute,pJnk,160.975
50091-3,AU565,200856,IGF-II,21924,1,ng/ml,90,minute,pJnk,161.308
50091-3,AU565,200856,IGF-II,21896,100,ng/ml,90,minute,pJnk,158.047
50091-3,AU565,200856,IGF-II,21312,1,ng/ml,10,minute,pP38,565.623
50091-3,AU565,200856,IGF-II,21444,100,ng/ml,10,minute,pP38,567.259
50091-3,AU565,200856,IGF-II,21288,1,ng/ml,30,minute,pP38,587.926
50091-3,AU565,200856,IGF-II,21500,100,ng/ml,30,minute,pP38,589.873
50091-3,AU565,200856,IGF-II,21528,1,ng/ml,90,minute,pP38,590.109
50091-3,AU565,200856,IGF-II,21504,100,ng/ml,90,minute,pP38,528.003
50091-3,AU565,200854,INS,21020,1,ng/ml,10,minute,pAkt,4108.034
50091-3,AU565,200854,INS,21108,100,ng/ml,10,minute,pAkt,3812.971
50091-3,AU565,200854,INS,21088,1,ng/ml,30,minute,pAkt,3927.058
50091-3,AU565,200854,INS,20832,100,ng/ml,30,minute,pAkt,4222.103
50091-3,AU565,200854,INS,20960,1,ng/ml,90,minute,pAkt,3624.805
50091-3,AU565,200854,INS,21012,100,ng/ml,90,minute,pAkt,4101.876
50091-3,AU565,200854,INS,20804,1,ng/ml,10,minute,pErk,6720.582
50091-3,AU565,200854,INS,20692,100,ng/ml,10,minute,pErk,6460.756
50091-3,AU565,200854,INS,20756,1,ng/ml,30,minute,pErk,5910.721
50091-3,AU565,200854,INS,20544,100,ng/ml,30,minute,pErk,6601.130
50091-3,AU565,200854,INS,20560,1,ng/ml,90,minute,pErk,5734.838
50091-3,AU565,200854,INS,20608,100,ng/ml,90,minute,pErk,6104.323
50091-3,AU565,200854,INS,21704,1,ng/ml,10,minute,pJnk,154.307
50091-3,AU565,200854,INS,21952,100,ng/ml,10,minute,pJnk,154.831
50091-3,AU565,200854,INS,21716,1,ng/ml,30,minute,pJnk,154.876
50091-3,AU565,200854,INS,21672,100,ng/ml,30,minute,pJnk,154.246
50091-3,AU565,200854,INS,21948,1,ng/ml,90,minute,pJnk,156.705
50091-3,AU565,200854,INS,21820,100,ng/ml,90,minute,pJnk,153.771
50091-3,AU565,200854,INS,21248,1,ng/ml,10,minute,pP38,572.401
50091-3,AU565,200854,INS,21520,100,ng/ml,10,minute,pP38,565.978
50091-3,AU565,200854,INS,21372,1,ng/ml,30,minute,pP38,578.359
50091-3,AU565,200854,INS,21580,100,ng/ml,30,minute,pP38,620.700
50091-3,AU565,200854,INS,21256,1,ng/ml,90,minute,pP38,566.866
50091-3,AU565,200854,INS,21336,100,ng/ml,90,minute,pP38,567.827
50091-3,AU565,200862,NGF-beta,21092,1,ng/ml,10,minute,pAkt,3502.360
50091-3,AU565,200862,NGF-beta,20944,100,ng/ml,10,minute,pAkt,3154.611
50091-3,AU565,200862,NGF-beta,20940,1,ng/ml,30,minute,pAkt,3589.274
50091-3,AU565,200862,NGF-beta,21104,100,ng/ml,30,minute,pAkt,3420.943
50091-3,AU565,200862,NGF-beta,20904,1,ng/ml,90,minute,pAkt,3090.135
50091-3,AU565,200862,NGF-beta,20980,100,ng/ml,90,minute,pAkt,2994.030
50091-3,AU565,200862,NGF-beta,20676,1,ng/ml,10,minute,pErk,6309.884
50091-3,AU565,200862,NGF-beta,20740,100,ng/ml,10,minute,pErk,6399.630
50091-3,AU565,200862,NGF-beta,20664,1,ng/ml,30,minute,pErk,6026.359
50091-3,AU565,200862,NGF-beta,20632,100,ng/ml,30,minute,pErk,5915.033
50091-3,AU565,200862,NGF-beta,20780,1,ng/ml,90,minute,pErk,5764.658
50091-3,AU565,200862,NGF-beta,20472,100,ng/ml,90,minute,pErk,5931.814
50091-3,AU565,200862,NGF-beta,21592,1,ng/ml,10,minute,pJnk,156.974
50091-3,AU565,200862,NGF-beta,21792,100,ng/ml,10,minute,pJnk,159.240
50091-3,AU565,200862,NGF-beta,21644,1,ng/ml,30,minute,pJnk,153.698
50091-3,AU565,200862,NGF-beta,21676,100,ng/ml,30,minute,pJnk,160.920
50091-3,AU565,200862,NGF-beta,21596,1,ng/ml,90,minute,pJnk,176.784
50091-3,AU565,200862,NGF-beta,21864,100,ng/ml,90,minute,pJnk,154.402
50091-3,AU565,200862,NGF-beta,21424,1,ng/ml,10,minute,pP38,510.473
